account_id,product_family,competitor,intensity
A00364,Analytics & Data,Competitor B,36
A00364,AI & ML,Competitor A,30
A00364,Integration,Competitor A,84
A00365,Database,Competitor A,63
A00365,Analytics & Data,Competitor A,83
A00365,AI & ML,Competitor A,89
A00365,Security,Competitor A,100
A00365,Integration,Competitor D,82
A00366,AI & ML,Competitor D,37
A00366,Applications,Competitor D,95
A00367,Database,Competitor C,84
A00367,Analytics & Data,Competitor A,44
A00367,Applications,Competitor B,58
A00367,Integration,Competitor D,77
A00368,Database,Competitor B,22
A00368,AI & ML,Competitor A,36
A00369,Infrastructure,Competitor A,42
A00369,Database,Competitor A,26
A00369,Analytics & Data,Competitor A,81
A00370,Database,Competitor D,33
A00370,AI & ML,Competitor D,16
A00370,Applications,Competitor C,36
A00372,Infrastructure,Competitor D,85
A00372,Security,Competitor A,48
A00372,Integration,Competitor B,28
A00373,Database,Competitor C,10
A00373,Applications,Competitor D,46
A00374,Infrastructure,Competitor B,34
A00374,Analytics & Data,Competitor B,22
A00375,Infrastructure,Competitor A,58
A00375,Database,Competitor A,53
A00376,Analytics & Data,Competitor C,50
A00376,Applications,Competitor B,81
A00377,Infrastructure,Competitor B,13
A00377,Database,Competitor B,57
A00377,Integration,Competitor B,59
A00378,Infrastructure,Competitor B,25
A00378,Integration,Competitor D,26
A00379,AI & ML,Competitor A,24
A00379,Security,Competitor C,25
A00380,Infrastructure,Competitor D,76
A00380,AI & ML,Competitor D,96
A00380,Security,Competitor C,42
A00380,Integration,Competitor B,58
A00381,Infrastructure,Competitor C,20
A00381,Analytics & Data,Competitor C,43
A00381,AI & ML,Competitor A,83
A00382,Database,Competitor D,12
A00382,Analytics & Data,Competitor B,92
A00382,Security,Competitor C,21
A00382,Applications,Competitor D,100
A00383,Security,Competitor D,47
A00384,Infrastructure,Competitor C,26
A00384,AI & ML,Competitor C,64
A00385,Infrastructure,Competitor C,70
A00385,Database,Competitor D,32
A00385,AI & ML,Competitor A,33
A00385,Applications,Competitor D,14
A00386,Analytics & Data,Competitor A,35
A00387,Security,Competitor A,32
A00387,Applications,Competitor B,94
A00388,Security,Competitor D,31
A00388,Applications,Competitor B,99
A00389,Infrastructure,Competitor A,100
A00389,Database,Competitor D,83
A00389,Analytics & Data,Competitor C,20
A00389,Security,Competitor A,23
A00390,Security,Competitor A,75
A00390,Applications,Competitor C,98
A00391,Infrastructure,Competitor A,19
A00391,Database,Competitor B,100
A00391,AI & ML,Competitor C,70
A00391,Security,Competitor D,30
A00392,Database,Competitor B,78
A00392,Analytics & Data,Competitor D,73
A00392,Security,Competitor A,16
A00393,Analytics & Data,Competitor C,33
A00393,AI & ML,Competitor C,9
A00393,Security,Competitor C,72
A00394,Infrastructure,Competitor A,28
A00394,Integration,Competitor A,31
A00395,Security,Competitor B,91
A00396,Analytics & Data,Competitor C,53
A00396,AI & ML,Competitor A,63
A00396,Security,Competitor C,25
A00397,Security,Competitor D,65
A00397,Applications,Competitor D,100
A00398,Security,Competitor D,58
A00399,AI & ML,Competitor A,35
A00399,Applications,Competitor D,39
A00399,Integration,Competitor D,93
A00400,Applications,Competitor A,20
A00401,Security,Competitor A,23
A00401,Applications,Competitor A,55
A00402,Infrastructure,Competitor C,40
A00402,Applications,Competitor B,84
A00402,Integration,Competitor B,35
A00403,Database,Competitor C,35
A00404,Infrastructure,Competitor C,36
A00405,Database,Competitor A,60
A00405,Analytics & Data,Competitor B,49
A00405,AI & ML,Competitor B,43
A00405,Security,Competitor B,42
A00405,Applications,Competitor C,16
A00406,Database,Competitor D,35
A00406,AI & ML,Competitor A,49
A00407,Database,Competitor C,66
A00408,Infrastructure,Competitor B,15
A00408,AI & ML,Competitor B,71
A00409,Database,Competitor A,15
A00409,Applications,Competitor D,50
A00410,Database,Competitor C,13
A00410,Analytics & Data,Competitor C,13
A00410,Applications,Competitor B,25
A00410,Integration,Competitor A,45
A00411,Database,Competitor C,65
A00411,Analytics & Data,Competitor D,26
A00412,Infrastructure,Competitor D,27
A00412,Analytics & Data,Competitor A,10
A00412,AI & ML,Competitor D,27
A00412,Integration,Competitor B,34
A00413,Database,Competitor C,59
A00413,Analytics & Data,Competitor C,32
A00413,Applications,Competitor C,14
A00414,AI & ML,Competitor A,69
A00415,Database,Competitor B,45
A00415,Integration,Competitor A,46
A00416,Database,Competitor B,78
A00416,Security,Competitor A,87
A00416,Applications,Competitor A,35
A00416,Integration,Competitor D,45
A00417,Analytics & Data,Competitor A,23
A00417,Integration,Competitor A,46
A00418,Analytics & Data,Competitor B,12
A00418,Integration,Competitor C,20
A00419,Infrastructure,Competitor D,30
A00420,Analytics & Data,Competitor B,38
A00420,AI & ML,Competitor C,38
A00421,Infrastructure,Competitor B,52
A00421,Analytics & Data,Competitor B,38
A00421,Integration,Competitor B,49
A00423,Database,Competitor D,61
A00423,Security,Competitor A,100
A00423,Applications,Competitor D,72
A00424,Infrastructure,Competitor A,35
A00424,AI & ML,Competitor D,37
A00425,Infrastructure,Competitor D,78
A00425,Analytics & Data,Competitor D,56
A00425,Applications,Competitor B,97
A00426,Database,Competitor A,14
A00426,Analytics & Data,Competitor A,33
A00426,Security,Competitor A,64
A00428,Integration,Competitor D,44
A00429,Infrastructure,Competitor B,61
A00429,Security,Competitor C,60
A00429,Integration,Competitor B,78
A00430,Analytics & Data,Competitor D,70
A00430,AI & ML,Competitor C,49
A00431,Infrastructure,Competitor C,36
A00431,Analytics & Data,Competitor C,27
A00433,Applications,Competitor A,22
A00433,Integration,Competitor B,92
A00434,Database,Competitor A,16
A00435,Infrastructure,Competitor B,27
A00435,Database,Competitor D,25
A00435,AI & ML,Competitor C,27
A00435,Applications,Competitor B,45
A00436,Infrastructure,Competitor A,24
A00436,Analytics & Data,Competitor B,81
A00436,AI & ML,Competitor D,18
A00436,Applications,Competitor A,46
A00436,Integration,Competitor D,16
A00437,Security,Competitor A,26
A00439,Infrastructure,Competitor B,17
A00439,Database,Competitor D,72
A00440,Analytics & Data,Competitor B,72
A00440,Security,Competitor D,87
A00441,AI & ML,Competitor A,34
A00442,Applications,Competitor D,30
A00442,Integration,Competitor A,48
A00443,Integration,Competitor A,38
A00445,Integration,Competitor B,38
A00446,Database,Competitor C,100
A00446,Integration,Competitor B,48
A00447,Security,Competitor A,57
A00447,Integration,Competitor A,52
A00448,Database,Competitor C,49
A00448,AI & ML,Competitor C,75
A00449,Database,Competitor A,32
A00449,AI & ML,Competitor B,32
A00449,Applications,Competitor B,3
A00449,Integration,Competitor A,25
A00450,Database,Competitor A,17
A00450,Analytics & Data,Competitor D,77
A00450,AI & ML,Competitor B,24
A00451,Analytics & Data,Competitor C,22
A00451,Security,Competitor B,78
A00452,Infrastructure,Competitor A,15
A00452,Security,Competitor D,28
A00453,Infrastructure,Competitor D,46
A00453,AI & ML,Competitor B,38
A00453,Security,Competitor C,64
A00454,Security,Competitor A,46
A00454,Applications,Competitor B,12
A00454,Integration,Competitor C,48
A00455,Integration,Competitor D,96
A00458,Database,Competitor C,21
A00458,AI & ML,Competitor A,86
A00458,Security,Competitor A,17
A00458,Integration,Competitor D,42
A00459,Infrastructure,Competitor A,76
A00459,Database,Competitor C,25
A00459,Security,Competitor D,33
A00459,Integration,Competitor A,80
A00460,Infrastructure,Competitor D,65
A00460,Applications,Competitor C,19
A00462,Database,Competitor C,89
A00462,Applications,Competitor D,59
A00462,Integration,Competitor D,55
A00463,Analytics & Data,Competitor A,5
A00463,Security,Competitor B,16
A00464,Infrastructure,Competitor C,64
A00464,Database,Competitor D,59
A00464,Analytics & Data,Competitor A,86
A00464,Applications,Competitor A,25
A00465,Infrastructure,Competitor D,62
A00465,Security,Competitor B,67
A00466,Applications,Competitor D,94
A00467,Applications,Competitor A,70
A00468,AI & ML,Competitor C,21
A00468,Security,Competitor C,95
A00468,Applications,Competitor A,22
A00469,Analytics & Data,Competitor A,33
A00470,Analytics & Data,Competitor C,7
A00470,AI & ML,Competitor B,44
A00470,Applications,Competitor A,77
A00471,Infrastructure,Competitor C,68
A00471,Database,Competitor A,34
A00471,Analytics & Data,Competitor C,31
A00471,Applications,Competitor C,41
A00472,Infrastructure,Competitor B,56
A00472,Database,Competitor D,17
A00472,Analytics & Data,Competitor C,70
A00472,Integration,Competitor C,90
A00473,Analytics & Data,Competitor D,63
A00473,AI & ML,Competitor B,90
A00473,Applications,Competitor D,96
A00473,Integration,Competitor C,82
A00474,Analytics & Data,Competitor B,35
A00474,Integration,Competitor B,47
A00475,Infrastructure,Competitor B,98
A00475,AI & ML,Competitor A,65
A00476,Database,Competitor C,30
A00476,Applications,Competitor D,25
A00477,Infrastructure,Competitor D,47
A00477,Security,Competitor C,79
A00477,Integration,Competitor C,8
A00478,Infrastructure,Competitor D,23
A00478,Analytics & Data,Competitor B,27
A00478,AI & ML,Competitor B,30
A00479,Database,Competitor A,100
A00479,Analytics & Data,Competitor A,38
A00479,Security,Competitor B,34
A00479,Applications,Competitor D,56
A00480,Analytics & Data,Competitor A,52
A00481,Infrastructure,Competitor D,59
A00481,Database,Competitor B,92
A00481,Applications,Competitor D,74
A00482,AI & ML,Competitor A,64
A00483,Infrastructure,Competitor D,33
A00483,Analytics & Data,Competitor C,61
A00483,Security,Competitor C,25
A00484,Infrastructure,Competitor B,43
A00484,Database,Competitor D,39
A00484,AI & ML,Competitor A,42
A00484,Applications,Competitor C,52
A00485,Database,Competitor D,46
A00485,Security,Competitor D,44
A00487,Infrastructure,Competitor A,70
A00487,Database,Competitor B,57
A00487,Analytics & Data,Competitor C,98
A00487,AI & ML,Competitor A,89
A00487,Security,Competitor A,60
A00487,Integration,Competitor B,88
A00488,Applications,Competitor C,37
A00489,Applications,Competitor D,7
A00489,Integration,Competitor B,59
A00490,Infrastructure,Competitor B,20
A00490,Applications,Competitor B,40
A00490,Integration,Competitor D,64
A00491,Analytics & Data,Competitor C,87
A00491,AI & ML,Competitor B,33
A00491,Security,Competitor C,34
A00491,Integration,Competitor C,49
A00492,Infrastructure,Competitor C,17
A00492,Analytics & Data,Competitor C,68
A00492,AI & ML,Competitor C,15
A00492,Security,Competitor D,42
A00493,Applications,Competitor D,43
A00494,Analytics & Data,Competitor B,15
A00494,AI & ML,Competitor B,22
A00495,AI & ML,Competitor D,8
A00495,Integration,Competitor C,26
A00496,Infrastructure,Competitor C,35
A00496,Security,Competitor C,73
A00496,Applications,Competitor B,22
A00497,Database,Competitor C,60
A00497,Applications,Competitor A,64
A00498,Database,Competitor B,78
A00498,Analytics & Data,Competitor A,17
A00498,Security,Competitor D,31
A00499,Database,Competitor C,63
A00499,AI & ML,Competitor A,36
A00499,Integration,Competitor C,34
A00500,Database,Competitor B,87
A00500,Analytics & Data,Competitor D,53
A00500,Security,Competitor C,25
A00501,Analytics & Data,Competitor A,19
A00501,AI & ML,Competitor C,42
A00501,Security,Competitor A,32
A00501,Applications,Competitor A,45
A00502,Infrastructure,Competitor B,38
A00502,Analytics & Data,Competitor B,53
A00502,Security,Competitor D,6
A00502,Applications,Competitor C,55
A00503,Applications,Competitor A,65
A00503,Integration,Competitor D,26
A00504,Database,Competitor C,77
A00504,Analytics & Data,Competitor A,60
A00504,Applications,Competitor A,48
A00505,Security,Competitor C,84
A00506,Database,Competitor A,43
A00506,Security,Competitor A,27
A00506,Integration,Competitor C,42
A00507,Infrastructure,Competitor D,13
A00507,Database,Competitor C,58
A00507,Analytics & Data,Competitor D,86
A00507,AI & ML,Competitor B,43
A00508,Database,Competitor C,79
A00508,Applications,Competitor C,56
A00509,Infrastructure,Competitor D,30
A00509,Analytics & Data,Competitor C,51
A00510,Infrastructure,Competitor D,18
A00510,AI & ML,Competitor A,21
A00510,Applications,Competitor D,21
A00511,Infrastructure,Competitor A,19
A00511,Integration,Competitor B,22
A00512,AI & ML,Competitor D,38
A00512,Security,Competitor A,86
A00512,Applications,Competitor D,3
A00512,Integration,Competitor A,92
A00513,Security,Competitor C,88
A00513,Integration,Competitor A,96
A00514,Infrastructure,Competitor A,75
A00514,Applications,Competitor A,77
A00514,Integration,Competitor A,21
A00515,Infrastructure,Competitor B,72
A00515,Security,Competitor A,71
A00516,Database,Competitor A,38
A00516,Applications,Competitor A,25
A00517,Database,Competitor B,25
A00517,Analytics & Data,Competitor B,62
A00518,Database,Competitor C,32
A00518,AI & ML,Competitor D,89
A00518,Applications,Competitor A,73
A00519,Database,Competitor D,58
A00519,AI & ML,Competitor D,39
A00519,Applications,Competitor B,59
A00520,Infrastructure,Competitor A,80
A00520,Security,Competitor B,63
A00521,Security,Competitor D,26
A00521,Applications,Competitor A,90
A00522,Infrastructure,Competitor A,73
A00522,Database,Competitor B,29
A00523,Database,Competitor C,33
A00523,Analytics & Data,Competitor C,56
A00524,Database,Competitor D,70
A00524,AI & ML,Competitor A,51
A00524,Applications,Competitor C,26
A00525,Analytics & Data,Competitor C,76
A00526,Security,Competitor D,11
A00527,Infrastructure,Competitor A,12
A00527,Database,Competitor B,63
A00527,Analytics & Data,Competitor A,30
A00527,AI & ML,Competitor B,58
A00527,Integration,Competitor A,51
A00528,AI & ML,Competitor B,62
A00529,Infrastructure,Competitor B,41
A00529,Integration,Competitor A,96
A00530,Database,Competitor B,75
A00531,Database,Competitor A,62
A00531,AI & ML,Competitor A,20
A00531,Integration,Competitor D,65
A00532,Analytics & Data,Competitor D,44
A00532,AI & ML,Competitor D,22
A00532,Security,Competitor C,30
A00533,Infrastructure,Competitor B,27
A00533,Analytics & Data,Competitor C,45
A00534,Analytics & Data,Competitor B,36
A00535,Analytics & Data,Competitor D,36
A00535,Security,Competitor A,32
A00536,Infrastructure,Competitor A,72
A00536,Applications,Competitor C,30
A00537,Analytics & Data,Competitor C,82
A00537,Integration,Competitor B,63
A00539,Analytics & Data,Competitor A,64
A00540,Security,Competitor D,15
A00541,Analytics & Data,Competitor A,70
A00541,Security,Competitor C,74
A00541,Integration,Competitor D,51
A00542,AI & ML,Competitor C,87
A00543,AI & ML,Competitor D,28
A00544,Infrastructure,Competitor B,41
A00544,AI & ML,Competitor D,86
A00545,Database,Competitor D,69
A00546,Security,Competitor A,34
A00546,Applications,Competitor A,62
A00547,Infrastructure,Competitor A,78
A00547,AI & ML,Competitor C,25
A00548,Analytics & Data,Competitor A,66
A00548,Applications,Competitor A,30
A00549,AI & ML,Competitor C,42
A00549,Security,Competitor B,80
A00550,Infrastructure,Competitor D,54
A00550,Database,Competitor B,46
A00550,Analytics & Data,Competitor B,44
A00550,Integration,Competitor B,28
A00551,Integration,Competitor B,33
A00552,Infrastructure,Competitor D,36
A00552,Database,Competitor C,15
A00552,Security,Competitor A,8
A00553,Infrastructure,Competitor B,47
A00553,Database,Competitor A,81
A00553,AI & ML,Competitor A,84
A00553,Applications,Competitor B,82
A00554,Security,Competitor C,75
A00554,Applications,Competitor B,77
A00556,AI & ML,Competitor A,34
A00557,Database,Competitor A,51
A00557,Analytics & Data,Competitor D,89
A00557,Security,Competitor B,100
A00557,Applications,Competitor B,59
A00559,Applications,Competitor C,81
A00560,Database,Competitor C,22
A00560,Analytics & Data,Competitor B,72
A00560,AI & ML,Competitor B,89
A00561,Analytics & Data,Competitor B,36
A00561,Integration,Competitor D,66
A00563,Infrastructure,Competitor D,84
A00563,Analytics & Data,Competitor A,69
A00563,Applications,Competitor A,33
A00563,Integration,Competitor B,15
A00564,Infrastructure,Competitor B,77
A00564,Database,Competitor A,59
A00564,AI & ML,Competitor D,70
A00564,Security,Competitor A,67
A00565,Infrastructure,Competitor B,66
A00565,Database,Competitor B,34
A00565,Analytics & Data,Competitor A,94
A00565,AI & ML,Competitor A,61
A00565,Applications,Competitor D,46
A00566,Analytics & Data,Competitor C,35
A00566,AI & ML,Competitor A,31
A00566,Applications,Competitor C,13
A00567,Infrastructure,Competitor A,73
A00567,Security,Competitor C,80
