account_id,account_name,industry,region,customer_tier,annual_revenue,employee_count
A00360,Synthetic Account 360,Automotive,North America,Strategic,1115285781.0,9697
A00361,Synthetic Account 361,Public Sector,APAC,Enterprise,345768529.0,1999
A00362,Synthetic Account 362,Consumer Goods,Latin America,Strategic,733325385.0,5904
A00363,Synthetic Account 363,Energy,Latin America,Commercial,2435977085.0,17932
A00364,Synthetic Account 364,Retail,Latin America,Strategic,719892366.0,6066
A00365,Synthetic Account 365,Technology,EMEA,Enterprise,1216375751.0,6273
A00366,Synthetic Account 366,Consumer Goods,EMEA,Strategic,418065255.0,3354
A00367,Synthetic Account 367,Manufacturing,North America,Enterprise,1000899988.0,8738
A00368,Synthetic Account 368,Public Sector,EMEA,Enterprise,172076946.0,1201
A00369,Synthetic Account 369,Financial Services,Latin America,Enterprise,16964631648.0,82648
A00370,Synthetic Account 370,Consumer Goods,APAC,Enterprise,2095088941.0,15606
A00371,Synthetic Account 371,Public Sector,North America,Enterprise,2930520360.0,21589
A00372,Synthetic Account 372,Energy,APAC,Commercial,2404849782.0,15768
A00373,Synthetic Account 373,Energy,North America,Enterprise,392675032.0,2716
A00374,Synthetic Account 374,Manufacturing,APAC,Strategic,591084040.0,3609
A00375,Synthetic Account 375,Retail,Latin America,Strategic,130624191.0,735
A00376,Synthetic Account 376,Telecommunications,APAC,Enterprise,629788235.0,5617
A00377,Synthetic Account 377,Telecommunications,EMEA,Enterprise,1854534389.0,14757
A00378,Synthetic Account 378,Telecommunications,Latin America,Enterprise,5633587275.0,31798
A00379,Synthetic Account 379,Retail,North America,Commercial,87322047.0,663
A00380,Synthetic Account 380,Automotive,Latin America,Enterprise,1786841302.0,8210
A00381,Synthetic Account 381,Public Sector,North America,Strategic,1538213800.0,7461
A00382,Synthetic Account 382,Telecommunications,EMEA,Strategic,110440513.0,761
A00383,Synthetic Account 383,Telecommunications,North America,Commercial,6376342779.0,53803
A00384,Synthetic Account 384,Retail,North America,Enterprise,605552727.0,5160
A00385,Synthetic Account 385,Telecommunications,North America,Commercial,614796758.0,2716
A00386,Synthetic Account 386,Energy,APAC,Enterprise,332533690.0,2156
A00387,Synthetic Account 387,Technology,North America,Enterprise,5646513272.0,42123
A00388,Synthetic Account 388,Retail,EMEA,Enterprise,658092740.0,5520
A00389,Synthetic Account 389,Public Sector,APAC,Enterprise,831459278.0,6872
A00390,Synthetic Account 390,Telecommunications,APAC,Enterprise,473214851.0,4031
A00391,Synthetic Account 391,Automotive,Latin America,Strategic,4937347637.0,30549
A00392,Synthetic Account 392,Automotive,APAC,Strategic,1839706022.0,15268
A00393,Synthetic Account 393,Financial Services,APAC,Enterprise,2032984658.0,17066
A00394,Synthetic Account 394,Healthcare,Latin America,Commercial,946862069.0,5709
A00395,Synthetic Account 395,Financial Services,APAC,Strategic,2362875047.0,21125
A00396,Synthetic Account 396,Technology,EMEA,Strategic,965663257.0,6686
A00397,Synthetic Account 397,Telecommunications,APAC,Enterprise,1395168818.0,7907
A00398,Synthetic Account 398,Technology,APAC,Commercial,441288579.0,1920
A00399,Synthetic Account 399,Financial Services,North America,Enterprise,2257133582.0,16089
A00400,Synthetic Account 400,Financial Services,EMEA,Enterprise,229615123.0,1361
A00401,Synthetic Account 401,Automotive,EMEA,Commercial,3186612199.0,17402
A00402,Synthetic Account 402,Financial Services,Latin America,Enterprise,3767266625.0,17679
A00403,Synthetic Account 403,Healthcare,EMEA,Strategic,1150715797.0,7740
A00404,Synthetic Account 404,Financial Services,North America,Commercial,2919996109.0,16922
A00405,Synthetic Account 405,Manufacturing,North America,Commercial,2923606250.0,20905
A00406,Synthetic Account 406,Telecommunications,Latin America,Commercial,1053638160.0,5339
A00407,Synthetic Account 407,Healthcare,North America,Commercial,1247274597.0,8895
A00408,Synthetic Account 408,Consumer Goods,Latin America,Enterprise,1320476957.0,10045
A00409,Synthetic Account 409,Financial Services,North America,Enterprise,1976855125.0,13814
A00410,Synthetic Account 410,Manufacturing,APAC,Commercial,146845615.0,1023
A00411,Synthetic Account 411,Healthcare,Latin America,Enterprise,1664136445.0,12061
A00412,Synthetic Account 412,Energy,EMEA,Commercial,805401705.0,4851
A00413,Synthetic Account 413,Technology,Latin America,Enterprise,449428810.0,2964
A00414,Synthetic Account 414,Technology,EMEA,Strategic,724052975.0,5984
A00415,Synthetic Account 415,Manufacturing,EMEA,Strategic,350008338.0,2634
A00416,Synthetic Account 416,Retail,APAC,Enterprise,905329061.0,5970
A00417,Synthetic Account 417,Automotive,North America,Commercial,2400411840.0,15853
A00418,Synthetic Account 418,Public Sector,Latin America,Enterprise,1315419982.0,8451
A00419,Synthetic Account 419,Automotive,APAC,Enterprise,2711697501.0,16951
A00420,Synthetic Account 420,Manufacturing,EMEA,Commercial,382924373.0,3160
A00421,Synthetic Account 421,Energy,APAC,Commercial,5728810412.0,38220
A00422,Synthetic Account 422,Financial Services,North America,Enterprise,1644361273.0,13135
A00423,Synthetic Account 423,Automotive,Latin America,Enterprise,1614390008.0,11737
A00424,Synthetic Account 424,Telecommunications,APAC,Enterprise,352749991.0,3119
A00425,Synthetic Account 425,Consumer Goods,North America,Enterprise,1999793387.0,16104
A00426,Synthetic Account 426,Financial Services,EMEA,Enterprise,436821611.0,2677
A00427,Synthetic Account 427,Automotive,EMEA,Strategic,907801193.0,4889
A00428,Synthetic Account 428,Manufacturing,Latin America,Enterprise,108187715.0,833
A00429,Synthetic Account 429,Retail,APAC,Commercial,1857071717.0,16300
A00430,Synthetic Account 430,Telecommunications,North America,Enterprise,2573269906.0,19815
A00431,Synthetic Account 431,Financial Services,APAC,Commercial,922417087.0,6349
A00432,Synthetic Account 432,Public Sector,APAC,Enterprise,1216082698.0,8563
A00433,Synthetic Account 433,Energy,Latin America,Commercial,1166349390.0,6175
A00434,Synthetic Account 434,Automotive,EMEA,Enterprise,1117895960.0,5541
A00435,Synthetic Account 435,Public Sector,Latin America,Strategic,871720793.0,5303
A00436,Synthetic Account 436,Healthcare,APAC,Enterprise,1616289547.0,13217
A00437,Synthetic Account 437,Financial Services,APAC,Enterprise,144536308.0,934
A00438,Synthetic Account 438,Technology,North America,Commercial,366491158.0,2035
A00439,Synthetic Account 439,Energy,EMEA,Enterprise,1688547599.0,9703
A00440,Synthetic Account 440,Technology,APAC,Commercial,285949145.0,1726
A00441,Synthetic Account 441,Manufacturing,EMEA,Enterprise,1023183544.0,6906
A00442,Synthetic Account 442,Automotive,Latin America,Commercial,1013235092.0,5705
A00443,Synthetic Account 443,Retail,EMEA,Commercial,2107600097.0,9165
A00444,Synthetic Account 444,Financial Services,Latin America,Commercial,375734885.0,1879
A00445,Synthetic Account 445,Consumer Goods,North America,Enterprise,448990943.0,2871
A00446,Synthetic Account 446,Retail,EMEA,Commercial,3427128692.0,27384
A00447,Synthetic Account 447,Telecommunications,EMEA,Strategic,1031604526.0,7145
A00448,Synthetic Account 448,Energy,Latin America,Enterprise,112234719.0,895
A00449,Synthetic Account 449,Retail,APAC,Commercial,1193804057.0,6164
A00450,Synthetic Account 450,Automotive,Latin America,Strategic,558021521.0,4536
A00451,Synthetic Account 451,Technology,Latin America,Strategic,1583816088.0,8321
A00452,Synthetic Account 452,Technology,EMEA,Strategic,117453368.0,734
A00453,Synthetic Account 453,Manufacturing,APAC,Strategic,3713906077.0,20921
A00454,Synthetic Account 454,Retail,APAC,Commercial,908926328.0,4765
A00455,Synthetic Account 455,Automotive,EMEA,Enterprise,6553517204.0,58720
A00456,Synthetic Account 456,Retail,EMEA,Commercial,524802641.0,4416
A00457,Synthetic Account 457,Telecommunications,EMEA,Commercial,1027309068.0,8644
A00458,Synthetic Account 458,Public Sector,EMEA,Strategic,1010471259.0,8564
A00459,Synthetic Account 459,Financial Services,North America,Commercial,2823272835.0,14685
A00460,Synthetic Account 460,Technology,North America,Enterprise,399708440.0,2878
A00461,Synthetic Account 461,Automotive,EMEA,Commercial,1148361203.0,8309
A00462,Synthetic Account 462,Automotive,North America,Enterprise,402816804.0,2307
A00463,Synthetic Account 463,Financial Services,Latin America,Enterprise,538740453.0,3226
A00464,Synthetic Account 464,Telecommunications,Latin America,Commercial,1571970001.0,8251
A00465,Synthetic Account 465,Automotive,North America,Enterprise,5119824163.0,24695
A00466,Synthetic Account 466,Healthcare,North America,Enterprise,1298430049.0,7200
A00467,Synthetic Account 467,Consumer Goods,Latin America,Enterprise,352521705.0,3071
A00468,Synthetic Account 468,Consumer Goods,EMEA,Commercial,2520009296.0,15883
A00469,Synthetic Account 469,Healthcare,APAC,Strategic,2118946932.0,12774
A00470,Synthetic Account 470,Energy,EMEA,Commercial,527079508.0,4241
A00471,Synthetic Account 471,Consumer Goods,APAC,Enterprise,1143760831.0,7084
A00472,Synthetic Account 472,Retail,Latin America,Enterprise,1213224857.0,7525
A00473,Synthetic Account 473,Financial Services,North America,Strategic,429993756.0,2841
A00474,Synthetic Account 474,Telecommunications,Latin America,Strategic,940667226.0,6534
A00475,Synthetic Account 475,Manufacturing,EMEA,Strategic,592844539.0,2994
A00476,Synthetic Account 476,Public Sector,EMEA,Enterprise,3727180865.0,32713
A00477,Synthetic Account 477,Consumer Goods,Latin America,Strategic,1099339664.0,6802
A00478,Synthetic Account 478,Technology,North America,Enterprise,475165359.0,3396
A00479,Synthetic Account 479,Financial Services,EMEA,Strategic,367285145.0,3233
A00480,Synthetic Account 480,Manufacturing,EMEA,Commercial,180008049.0,1062
A00481,Synthetic Account 481,Automotive,APAC,Enterprise,1149440545.0,5390
A00482,Synthetic Account 482,Public Sector,APAC,Commercial,1997794322.0,15992
A00483,Synthetic Account 483,Retail,Latin America,Commercial,2522600823.0,15225
A00484,Synthetic Account 484,Energy,Latin America,Enterprise,858107454.0,4694
A00485,Synthetic Account 485,Consumer Goods,EMEA,Strategic,203444635.0,1493
A00486,Synthetic Account 486,Telecommunications,APAC,Strategic,760632248.0,3497
A00487,Synthetic Account 487,Retail,EMEA,Enterprise,313278672.0,1777
A00488,Synthetic Account 488,Automotive,EMEA,Enterprise,1863476191.0,14315
A00489,Synthetic Account 489,Manufacturing,Latin America,Enterprise,397688085.0,3138
A00490,Synthetic Account 490,Technology,APAC,Enterprise,506196319.0,3252
A00491,Synthetic Account 491,Healthcare,Latin America,Enterprise,1297867206.0,7997
A00492,Synthetic Account 492,Retail,APAC,Strategic,1480716167.0,7679
A00493,Synthetic Account 493,Technology,APAC,Commercial,739540175.0,3881
A00494,Synthetic Account 494,Public Sector,EMEA,Enterprise,529684819.0,2482
A00495,Synthetic Account 495,Financial Services,APAC,Enterprise,1603786786.0,7852
A00496,Synthetic Account 496,Healthcare,North America,Enterprise,853852364.0,5762
A00497,Synthetic Account 497,Automotive,EMEA,Commercial,2638894595.0,23076
A00498,Synthetic Account 498,Consumer Goods,APAC,Enterprise,5469914349.0,26287
A00499,Synthetic Account 499,Consumer Goods,EMEA,Enterprise,471921767.0,3865
A00500,Synthetic Account 500,Technology,Latin America,Enterprise,410508361.0,2949
A00501,Synthetic Account 501,Retail,Latin America,Enterprise,1261757167.0,10481
A00502,Synthetic Account 502,Consumer Goods,EMEA,Enterprise,1048712645.0,7721
A00503,Synthetic Account 503,Telecommunications,Latin America,Enterprise,1792954849.0,9776
A00504,Synthetic Account 504,Telecommunications,APAC,Commercial,1703405105.0,10732
A00505,Synthetic Account 505,Telecommunications,EMEA,Enterprise,475988218.0,3771
A00506,Synthetic Account 506,Consumer Goods,Latin America,Strategic,1205165383.0,6918
A00507,Synthetic Account 507,Public Sector,APAC,Strategic,146574330.0,732
A00508,Synthetic Account 508,Automotive,Latin America,Enterprise,1029584378.0,4506
A00509,Synthetic Account 509,Consumer Goods,Latin America,Enterprise,679564800.0,4279
A00510,Synthetic Account 510,Manufacturing,Latin America,Enterprise,370695136.0,2701
A00511,Synthetic Account 511,Retail,APAC,Enterprise,1291838823.0,8873
A00512,Synthetic Account 512,Retail,North America,Strategic,1660133038.0,12294
A00513,Synthetic Account 513,Healthcare,North America,Enterprise,395920544.0,2332
A00514,Synthetic Account 514,Automotive,Latin America,Strategic,256889437.0,1640
A00515,Synthetic Account 515,Consumer Goods,Latin America,Commercial,199527681.0,1711
A00516,Synthetic Account 516,Automotive,APAC,Commercial,374199453.0,3028
A00517,Synthetic Account 517,Public Sector,APAC,Strategic,277898742.0,1949
A00518,Synthetic Account 518,Healthcare,EMEA,Enterprise,417047050.0,3683
A00519,Synthetic Account 519,Energy,Latin America,Enterprise,924053922.0,7059
A00520,Synthetic Account 520,Consumer Goods,Latin America,Commercial,328494768.0,1771
A00521,Synthetic Account 521,Automotive,North America,Enterprise,8361052992.0,62917
A00522,Synthetic Account 522,Energy,APAC,Commercial,321238843.0,2287
A00523,Synthetic Account 523,Manufacturing,APAC,Enterprise,644451796.0,4513
A00524,Synthetic Account 524,Telecommunications,Latin America,Enterprise,1448103129.0,8936
A00525,Synthetic Account 525,Public Sector,North America,Commercial,2259429961.0,10655
A00526,Synthetic Account 526,Manufacturing,APAC,Enterprise,487281046.0,3302
A00527,Synthetic Account 527,Retail,APAC,Commercial,1298822703.0,6186
A00528,Synthetic Account 528,Energy,North America,Enterprise,1737806018.0,11172
A00529,Synthetic Account 529,Public Sector,APAC,Enterprise,430329378.0,2131
A00530,Synthetic Account 530,Financial Services,APAC,Enterprise,2170412821.0,9768
A00531,Synthetic Account 531,Manufacturing,APAC,Strategic,412982465.0,3144
A00532,Synthetic Account 532,Automotive,North America,Enterprise,614305865.0,2890
A00533,Synthetic Account 533,Automotive,EMEA,Enterprise,800296885.0,5356
A00534,Synthetic Account 534,Technology,Latin America,Commercial,2211920578.0,13779
A00535,Synthetic Account 535,Automotive,APAC,Enterprise,322529924.0,1631
A00536,Synthetic Account 536,Public Sector,APAC,Strategic,1424362465.0,12727
A00537,Synthetic Account 537,Public Sector,Latin America,Enterprise,673360676.0,5663
A00538,Synthetic Account 538,Technology,North America,Enterprise,609731413.0,4285
A00539,Synthetic Account 539,Consumer Goods,APAC,Enterprise,3892767261.0,17641
A00540,Synthetic Account 540,Manufacturing,North America,Enterprise,724967822.0,4872
A00541,Synthetic Account 541,Manufacturing,EMEA,Enterprise,981251064.0,6868
A00542,Synthetic Account 542,Public Sector,Latin America,Enterprise,1571893584.0,7671
A00543,Synthetic Account 543,Public Sector,Latin America,Commercial,2969886672.0,16881
A00544,Synthetic Account 544,Energy,EMEA,Enterprise,182316671.0,913
A00545,Synthetic Account 545,Consumer Goods,APAC,Enterprise,862481434.0,7523
A00546,Synthetic Account 546,Manufacturing,North America,Commercial,1301883576.0,8693
A00547,Synthetic Account 547,Technology,APAC,Commercial,498571679.0,4083
A00548,Synthetic Account 548,Energy,EMEA,Enterprise,2038954881.0,11646
A00549,Synthetic Account 549,Telecommunications,North America,Commercial,710294765.0,3283
A00550,Synthetic Account 550,Healthcare,North America,Commercial,1608186259.0,13629
A00551,Synthetic Account 551,Financial Services,APAC,Enterprise,1849171127.0,16499
A00552,Synthetic Account 552,Automotive,Latin America,Commercial,566278678.0,3631
A00553,Synthetic Account 553,Energy,Latin America,Enterprise,569751543.0,3570
A00554,Synthetic Account 554,Automotive,EMEA,Strategic,1014202741.0,8737
A00555,Synthetic Account 555,Manufacturing,Latin America,Enterprise,884030262.0,5741
A00556,Synthetic Account 556,Public Sector,APAC,Strategic,129149028.0,1042
A00557,Synthetic Account 557,Retail,APAC,Enterprise,2167520889.0,19337
A00558,Synthetic Account 558,Financial Services,APAC,Enterprise,2892770330.0,13842
A00559,Synthetic Account 559,Energy,North America,Enterprise,656345246.0,3684
A00560,Synthetic Account 560,Technology,EMEA,Enterprise,1263077929.0,8202
A00561,Synthetic Account 561,Consumer Goods,APAC,Strategic,13794899708.0,69947
A00562,Synthetic Account 562,Financial Services,APAC,Commercial,690858447.0,5377
A00563,Synthetic Account 563,Manufacturing,APAC,Enterprise,1974672314.0,17039
A00564,Synthetic Account 564,Manufacturing,Latin America,Enterprise,283502709.0,1852
A00565,Synthetic Account 565,Healthcare,Latin America,Enterprise,559390504.0,3198
A00566,Synthetic Account 566,Retail,APAC,Enterprise,1910976599.0,11721
A00567,Synthetic Account 567,Manufacturing,Latin America,Enterprise,355285251.0,2539
