account_id,product_family,deployment,consumption
A00113,Applications,Hybrid,1122601
A00113,Integration,Cloud,2913238
A00114,Infrastructure,On-Premise,1280372
A00114,Database,Cloud,1372995
A00114,Analytics & Data,Hybrid,522177
A00114,AI & ML,No Footprint,0
A00114,Security,Cloud,947002
A00114,Applications,No Footprint,0
A00114,Integration,No Footprint,0
A00115,Infrastructure,No Footprint,0
A00115,Database,Cloud,639243
A00115,Analytics & Data,Cloud,810224
A00115,AI & ML,No Footprint,0
A00115,Security,Cloud,856375
A00115,Applications,Hybrid,202633
A00115,Integration,Hybrid,1441431
A00116,Infrastructure,Cloud,1223566
A00116,Database,No Footprint,0
A00116,Analytics & Data,Hybrid,1260772
A00116,AI & ML,Cloud,1525769
A00116,Security,On-Premise,163343
A00116,Applications,Cloud,124940
A00116,Integration,Cloud,681166
A00117,Infrastructure,No Footprint,0
A00117,Database,No Footprint,0
A00117,Analytics & Data,No Footprint,0
A00117,AI & ML,No Footprint,0
A00117,Security,Cloud,1144234
A00117,Applications,No Footprint,0
A00117,Integration,Cloud,788221
A00118,Infrastructure,On-Premise,468410
A00118,Database,Cloud,261879
A00118,Analytics & Data,No Footprint,0
A00118,AI & ML,Cloud,160188
A00118,Security,On-Premise,1894115
A00118,Applications,Cloud,746463
A00118,Integration,No Footprint,0
A00119,Infrastructure,On-Premise,442738
A00119,Database,Cloud,522388
A00119,Analytics & Data,No Footprint,0
A00119,AI & ML,Cloud,1437867
A00119,Security,No Footprint,0
A00119,Applications,On-Premise,276728
A00119,Integration,No Footprint,0
A00120,Infrastructure,No Footprint,0
A00120,Database,No Footprint,0
A00120,Analytics & Data,Hybrid,1238536
A00120,AI & ML,Cloud,1005230
A00120,Security,On-Premise,1066672
A00120,Applications,On-Premise,352372
A00120,Integration,No Footprint,0
A00121,Infrastructure,On-Premise,117511
A00121,Database,On-Premise,1050858
A00121,Analytics & Data,Cloud,1302543
A00121,AI & ML,Cloud,917258
A00121,Security,No Footprint,0
A00121,Applications,No Footprint,0
A00121,Integration,Hybrid,267859
A00122,Infrastructure,No Footprint,0
A00122,Database,On-Premise,5654418
A00122,Analytics & Data,No Footprint,0
A00122,AI & ML,Cloud,370995
A00122,Security,Cloud,252210
A00122,Applications,Cloud,809134
A00122,Integration,Cloud,3662982
A00123,Infrastructure,Hybrid,238392
A00123,Database,No Footprint,0
A00123,Analytics & Data,No Footprint,0
A00123,AI & ML,Cloud,417218
A00123,Security,On-Premise,547296
A00123,Applications,Hybrid,1861963
A00123,Integration,Hybrid,8171067
A00124,Infrastructure,No Footprint,0
A00124,Database,Hybrid,274538
A00124,Analytics & Data,No Footprint,0
A00124,AI & ML,No Footprint,0
A00124,Security,No Footprint,0
A00124,Applications,On-Premise,221435
A00124,Integration,Hybrid,2231639
A00125,Infrastructure,Hybrid,256504
A00125,Database,Cloud,1529534
A00125,Analytics & Data,Cloud,2991008
A00125,AI & ML,Cloud,732613
A00125,Security,Hybrid,264767
A00125,Applications,On-Premise,558922
A00125,Integration,Cloud,1647271
A00126,Infrastructure,On-Premise,433519
A00126,Database,On-Premise,378195
A00126,Analytics & Data,No Footprint,0
A00126,AI & ML,Cloud,748152
A00126,Security,On-Premise,3340040
A00126,Applications,No Footprint,0
A00126,Integration,Hybrid,1239920
A00127,Infrastructure,Cloud,282587
A00127,Database,Hybrid,658048
A00127,Analytics & Data,Cloud,862580
A00127,AI & ML,No Footprint,0
A00127,Security,No Footprint,0
A00127,Applications,Hybrid,5670899
A00127,Integration,Cloud,577683
A00128,Infrastructure,Hybrid,2467416
A00128,Database,Cloud,624229
A00128,Analytics & Data,Cloud,597079
A00128,AI & ML,Cloud,3828959
A00128,Security,Hybrid,387630
A00128,Applications,Cloud,1313922
A00128,Integration,Hybrid,2139345
A00129,Infrastructure,On-Premise,242771
A00129,Database,Hybrid,110429
A00129,Analytics & Data,Hybrid,1613007
A00129,AI & ML,Cloud,398330
A00129,Security,On-Premise,345383
A00129,Applications,Hybrid,210046
A00129,Integration,No Footprint,0
A00130,Infrastructure,Hybrid,244912
A00130,Database,Hybrid,335451
A00130,Analytics & Data,Hybrid,363241
A00130,AI & ML,Cloud,587247
A00130,Security,No Footprint,0
A00130,Applications,No Footprint,0
A00130,Integration,Cloud,337796
A00131,Infrastructure,Cloud,509452
A00131,Database,On-Premise,170034
A00131,Analytics & Data,No Footprint,0
A00131,AI & ML,No Footprint,0
A00131,Security,No Footprint,0
A00131,Applications,Cloud,718525
A00131,Integration,Hybrid,961364
A00132,Infrastructure,On-Premise,1600579
A00132,Database,Hybrid,585826
A00132,Analytics & Data,Hybrid,1124996
A00132,AI & ML,Cloud,1204092
A00132,Security,Cloud,709287
A00132,Applications,No Footprint,0
A00132,Integration,Hybrid,902218
A00133,Infrastructure,Hybrid,3378003
A00133,Database,Hybrid,1431299
A00133,Analytics & Data,Cloud,491643
A00133,AI & ML,Cloud,1341375
A00133,Security,Hybrid,2972629
A00133,Applications,On-Premise,507718
A00133,Integration,No Footprint,0
A00134,Infrastructure,On-Premise,981812
A00134,Database,Hybrid,8780600
A00134,Analytics & Data,Hybrid,1851163
A00134,AI & ML,Cloud,479435
A00134,Security,On-Premise,2776914
A00134,Applications,Hybrid,360541
A00134,Integration,Cloud,242781
A00135,Infrastructure,Hybrid,920119
A00135,Database,No Footprint,0
A00135,Analytics & Data,Cloud,1115549
A00135,AI & ML,No Footprint,0
A00135,Security,Cloud,1598127
A00135,Applications,On-Premise,893847
A00135,Integration,Hybrid,261770
A00136,Infrastructure,Hybrid,2208860
A00136,Database,Hybrid,1061204
A00136,Analytics & Data,Hybrid,309603
A00136,AI & ML,Cloud,712022
A00136,Security,On-Premise,4166573
A00136,Applications,No Footprint,0
A00136,Integration,Cloud,479736
A00137,Infrastructure,Cloud,329342
A00137,Database,On-Premise,518225
A00137,Analytics & Data,Cloud,264155
A00137,AI & ML,Cloud,218834
A00137,Security,Cloud,790761
A00137,Applications,No Footprint,0
A00137,Integration,Hybrid,960934
A00138,Infrastructure,On-Premise,1620013
A00138,Database,Cloud,604731
A00138,Analytics & Data,Hybrid,402856
A00138,AI & ML,Cloud,936299
A00138,Security,Hybrid,738547
A00138,Applications,Cloud,2120362
A00138,Integration,Cloud,1264814
A00139,Infrastructure,On-Premise,1542427
A00139,Database,No Footprint,0
A00139,Analytics & Data,Hybrid,1314699
A00139,AI & ML,No Footprint,0
A00139,Security,Hybrid,831552
A00139,Applications,No Footprint,0
A00139,Integration,Cloud,852960
A00140,Infrastructure,Cloud,351938
A00140,Database,Cloud,497145
A00140,Analytics & Data,Cloud,4630751
A00140,AI & ML,Cloud,2199707
A00140,Security,On-Premise,94383
A00140,Applications,Hybrid,282096
A00140,Integration,Cloud,707337
A00141,Infrastructure,Hybrid,1407991
A00141,Database,Cloud,398763
A00141,Analytics & Data,Hybrid,2809974
A00141,AI & ML,Cloud,616288
A00141,Security,Hybrid,199633
A00141,Applications,No Footprint,0
A00141,Integration,Cloud,166630
A00142,Infrastructure,Cloud,531406
A00142,Database,No Footprint,0
A00142,Analytics & Data,Cloud,99840
A00142,AI & ML,Cloud,1688402
A00142,Security,On-Premise,526748
A00142,Applications,On-Premise,966024
A00142,Integration,No Footprint,0
A00143,Infrastructure,Hybrid,600721
A00143,Database,No Footprint,0
A00143,Analytics & Data,Hybrid,2426002
A00143,AI & ML,No Footprint,0
A00143,Security,Cloud,394743
A00143,Applications,Cloud,320279
A00143,Integration,Hybrid,418210
A00144,Infrastructure,On-Premise,157987
A00144,Database,On-Premise,898413
A00144,Analytics & Data,No Footprint,0
A00144,AI & ML,Cloud,1244676
A00144,Security,Hybrid,46918
A00144,Applications,Hybrid,1711275
A00144,Integration,Hybrid,196363
A00145,Infrastructure,On-Premise,1046176
A00145,Database,No Footprint,0
A00145,Analytics & Data,No Footprint,0
A00145,AI & ML,No Footprint,0
A00145,Security,No Footprint,0
A00145,Applications,On-Premise,375787
A00145,Integration,Hybrid,171401
A00146,Infrastructure,On-Premise,3557071
A00146,Database,Cloud,282038
A00146,Analytics & Data,Cloud,706861
A00146,AI & ML,Cloud,920658
A00146,Security,Hybrid,949564
A00146,Applications,Cloud,552757
A00146,Integration,No Footprint,0
A00147,Infrastructure,No Footprint,0
A00147,Database,Cloud,1232402
A00147,Analytics & Data,Hybrid,287530
A00147,AI & ML,No Footprint,0
A00147,Security,No Footprint,0
A00147,Applications,On-Premise,573305
A00147,Integration,Cloud,666941
A00148,Infrastructure,Hybrid,470162
A00148,Database,On-Premise,2289569
A00148,Analytics & Data,Hybrid,187425
A00148,AI & ML,Cloud,551988
A00148,Security,On-Premise,782576
A00148,Applications,No Footprint,0
A00148,Integration,Hybrid,623192
A00149,Infrastructure,Hybrid,1194899
A00149,Database,On-Premise,909683
A00149,Analytics & Data,Hybrid,758613
A00149,AI & ML,Cloud,1329139
A00149,Security,Hybrid,262914
A00149,Applications,On-Premise,3405748
A00149,Integration,No Footprint,0
A00150,Infrastructure,Hybrid,362355
A00150,Database,Hybrid,586150
A00150,Analytics & Data,Cloud,1544482
A00150,AI & ML,Cloud,1453916
A00150,Security,Hybrid,2058727
A00150,Applications,Hybrid,326459
A00150,Integration,No Footprint,0
A00151,Infrastructure,No Footprint,0
A00151,Database,On-Premise,443553
A00151,Analytics & Data,Cloud,2263959
A00151,AI & ML,Cloud,1190370
A00151,Security,On-Premise,2467950
A00151,Applications,No Footprint,0
A00151,Integration,Cloud,1550332
A00152,Infrastructure,On-Premise,537921
A00152,Database,Cloud,2970660
A00152,Analytics & Data,No Footprint,0
A00152,AI & ML,No Footprint,0
A00152,Security,No Footprint,0
A00152,Applications,On-Premise,1398188
A00152,Integration,Hybrid,621283
A00153,Infrastructure,On-Premise,497922
A00153,Database,On-Premise,3769832
A00153,Analytics & Data,Cloud,1251496
A00153,AI & ML,Cloud,832956
A00153,Security,No Footprint,0
A00153,Applications,Hybrid,232999
A00153,Integration,Cloud,980825
A00154,Infrastructure,No Footprint,0
A00154,Database,Cloud,1017672
A00154,Analytics & Data,Hybrid,327822
A00154,AI & ML,Cloud,383688
A00154,Security,Hybrid,921319
A00154,Applications,Hybrid,920602
A00154,Integration,Hybrid,313033
A00155,Infrastructure,On-Premise,684292
A00155,Database,On-Premise,4717389
A00155,Analytics & Data,Hybrid,344594
A00155,AI & ML,Cloud,614064
A00155,Security,Hybrid,1155783
A00155,Applications,Hybrid,2875071
A00155,Integration,Hybrid,1285537
A00156,Infrastructure,No Footprint,0
A00156,Database,No Footprint,0
A00156,Analytics & Data,Cloud,684685
A00156,AI & ML,Cloud,596607
A00156,Security,No Footprint,0
A00156,Applications,Cloud,888102
A00156,Integration,Cloud,49972
A00157,Infrastructure,No Footprint,0
A00157,Database,Hybrid,1043214
A00157,Analytics & Data,Cloud,144441
A00157,AI & ML,Cloud,226734
A00157,Security,Cloud,861128
A00157,Applications,Hybrid,1012027
A00157,Integration,Hybrid,344362
A00158,Infrastructure,On-Premise,734866
A00158,Database,No Footprint,0
A00158,Analytics & Data,No Footprint,0
A00158,AI & ML,Cloud,5351897
A00158,Security,Cloud,593727
A00158,Applications,Hybrid,913078
A00158,Integration,Hybrid,1234629
A00159,Infrastructure,Hybrid,944827
A00159,Database,Hybrid,1084134
A00159,Analytics & Data,Cloud,1359474
A00159,AI & ML,Cloud,1287525
A00159,Security,On-Premise,966665
A00159,Applications,Cloud,259920
A00159,Integration,Cloud,937103
A00160,Infrastructure,No Footprint,0
A00160,Database,No Footprint,0
A00160,Analytics & Data,Cloud,2392913
A00160,AI & ML,Cloud,1153899
A00160,Security,On-Premise,689673
A00160,Applications,Cloud,286205
A00160,Integration,Cloud,287338
A00161,Infrastructure,Cloud,270694
A00161,Database,Cloud,1373404
A00161,Analytics & Data,Hybrid,1611188
A00161,AI & ML,Cloud,426139
A00161,Security,Hybrid,156760
A00161,Applications,No Footprint,0
A00161,Integration,No Footprint,0
A00162,Infrastructure,On-Premise,4975575
A00162,Database,No Footprint,0
A00162,Analytics & Data,No Footprint,0
A00162,AI & ML,Cloud,1657531
A00162,Security,Hybrid,541660
A00162,Applications,Cloud,2348799
A00162,Integration,Cloud,902693
A00163,Infrastructure,On-Premise,5843072
A00163,Database,On-Premise,2894539
A00163,Analytics & Data,Hybrid,435329
A00163,AI & ML,Cloud,578677
A00163,Security,No Footprint,0
A00163,Applications,No Footprint,0
A00163,Integration,Hybrid,607563
A00164,Infrastructure,Cloud,1372519
A00164,Database,No Footprint,0
A00164,Analytics & Data,Cloud,592850
A00164,AI & ML,Cloud,971785
A00164,Security,No Footprint,0
A00164,Applications,Cloud,293892
A00164,Integration,No Footprint,0
A00165,Infrastructure,No Footprint,0
A00165,Database,No Footprint,0
A00165,Analytics & Data,No Footprint,0
A00165,AI & ML,No Footprint,0
A00165,Security,Cloud,383261
A00165,Applications,On-Premise,3513203
A00165,Integration,Hybrid,944880
A00166,Infrastructure,On-Premise,3253276
A00166,Database,No Footprint,0
A00166,Analytics & Data,Hybrid,119981
A00166,AI & ML,Cloud,564626
A00166,Security,Hybrid,579610
A00166,Applications,On-Premise,1789894
A00166,Integration,Cloud,282205
A00167,Infrastructure,No Footprint,0
A00167,Database,Cloud,891463
A00167,Analytics & Data,No Footprint,0
A00167,AI & ML,Cloud,835654
A00167,Security,No Footprint,0
A00167,Applications,Hybrid,3109430
A00167,Integration,Cloud,756551
A00168,Infrastructure,On-Premise,221632
A00168,Database,Cloud,1049667
A00168,Analytics & Data,Cloud,4236548
A00168,AI & ML,Cloud,426555
A00168,Security,Hybrid,385745
A00168,Applications,No Footprint,0
A00168,Integration,Hybrid,650270
A00169,Infrastructure,Cloud,415684
A00169,Database,Hybrid,592653
A00169,Analytics & Data,Hybrid,111216
A00169,AI & ML,No Footprint,0
A00169,Security,No Footprint,0
A00169,Applications,Hybrid,446856
A00169,Integration,Hybrid,692965
A00170,Infrastructure,Hybrid,1336898
A00170,Database,Cloud,617767
A00170,Analytics & Data,No Footprint,0
A00170,AI & ML,Cloud,1397725
A00170,Security,No Footprint,0
A00170,Applications,On-Premise,1234568
A00170,Integration,Cloud,1501297
A00171,Infrastructure,Hybrid,679761
A00171,Database,Hybrid,3259794
A00171,Analytics & Data,No Footprint,0
A00171,AI & ML,Cloud,1292671
A00171,Security,No Footprint,0
A00171,Applications,Hybrid,3108554
A00171,Integration,Cloud,689287
A00172,Infrastructure,No Footprint,0
A00172,Database,Cloud,983760
A00172,Analytics & Data,Cloud,483620
A00172,AI & ML,No Footprint,0
A00172,Security,On-Premise,835652
A00172,Applications,Hybrid,440811
A00172,Integration,No Footprint,0
A00173,Infrastructure,On-Premise,514849
A00173,Database,Hybrid,686694
A00173,Analytics & Data,Hybrid,333521
A00173,AI & ML,Cloud,888461
A00173,Security,Cloud,427031
A00173,Applications,On-Premise,1519944
A00173,Integration,No Footprint,0
A00174,Infrastructure,Cloud,380684
A00174,Database,No Footprint,0
A00174,Analytics & Data,No Footprint,0
A00174,AI & ML,No Footprint,0
A00174,Security,No Footprint,0
A00174,Applications,Hybrid,1561834
A00174,Integration,Hybrid,414396
A00175,Infrastructure,Cloud,498246
A00175,Database,On-Premise,2988849
A00175,Analytics & Data,No Footprint,0
A00175,AI & ML,No Footprint,0
A00175,Security,No Footprint,0
A00175,Applications,On-Premise,1077128
A00175,Integration,No Footprint,0
A00176,Infrastructure,On-Premise,224811
A00176,Database,Cloud,2514731
A00176,Analytics & Data,Hybrid,226633
A00176,AI & ML,No Footprint,0
A00176,Security,Cloud,100463
A00176,Applications,No Footprint,0
A00176,Integration,Cloud,213398
A00177,Infrastructure,Hybrid,1733764
A00177,Database,On-Premise,5239493
A00177,Analytics & Data,Hybrid,3047868
A00177,AI & ML,Cloud,2327180
A00177,Security,On-Premise,894365
A00177,Applications,On-Premise,1645784
A00177,Integration,No Footprint,0
A00178,Infrastructure,Cloud,2379084
A00178,Database,On-Premise,449152
A00178,Analytics & Data,Cloud,184953
A00178,AI & ML,No Footprint,0
A00178,Security,Hybrid,528260
A00178,Applications,No Footprint,0
A00178,Integration,No Footprint,0
A00179,Infrastructure,Cloud,1436643
A00179,Database,On-Premise,558935
A00179,Analytics & Data,Cloud,1099036
A00179,AI & ML,Cloud,300730
A00179,Security,On-Premise,773837
A00179,Applications,No Footprint,0
A00179,Integration,No Footprint,0
A00180,Infrastructure,On-Premise,646962
A00180,Database,No Footprint,0
A00180,Analytics & Data,No Footprint,0
A00180,AI & ML,Cloud,1495671
A00180,Security,No Footprint,0
A00180,Applications,On-Premise,539898
A00180,Integration,Hybrid,1540938
A00181,Infrastructure,Hybrid,389602
A00181,Database,On-Premise,207076
A00181,Analytics & Data,Hybrid,962349
A00181,AI & ML,Cloud,1916406
A00181,Security,Hybrid,686322
A00181,Applications,No Footprint,0
A00181,Integration,Cloud,326694
A00182,Infrastructure,No Footprint,0
A00182,Database,Hybrid,372970
A00182,Analytics & Data,Hybrid,1121602
A00182,AI & ML,No Footprint,0
A00182,Security,On-Premise,1459632
A00182,Applications,No Footprint,0
A00182,Integration,Cloud,99412
A00183,Infrastructure,Hybrid,311790
A00183,Database,On-Premise,471817
A00183,Analytics & Data,Hybrid,430222
A00183,AI & ML,No Footprint,0
A00183,Security,No Footprint,0
A00183,Applications,Cloud,472957
A00183,Integration,Hybrid,527132
A00184,Infrastructure,No Footprint,0
A00184,Database,Cloud,1082066
A00184,Analytics & Data,No Footprint,0
A00184,AI & ML,Cloud,527451
A00184,Security,On-Premise,623365
A00184,Applications,Cloud,1187748
A00184,Integration,Cloud,105971
A00185,Infrastructure,No Footprint,0
A00185,Database,On-Premise,842525
A00185,Analytics & Data,Cloud,1478351
A00185,AI & ML,No Footprint,0
A00185,Security,Hybrid,2089837
A00185,Applications,No Footprint,0
A00185,Integration,Cloud,392347
A00186,Infrastructure,Hybrid,340625
A00186,Database,Hybrid,405082
A00186,Analytics & Data,No Footprint,0
A00186,AI & ML,Cloud,1000259
A00186,Security,On-Premise,883794
A00186,Applications,On-Premise,929909
A00186,Integration,No Footprint,0
A00187,Infrastructure,Hybrid,282732
A00187,Database,On-Premise,1077776
A00187,Analytics & Data,Cloud,993168
A00187,AI & ML,No Footprint,0
A00187,Security,On-Premise,2762413
A00187,Applications,Hybrid,926164
A00187,Integration,Cloud,757920
A00188,Infrastructure,On-Premise,562195
A00188,Database,Hybrid,638700
A00188,Analytics & Data,Hybrid,1109555
A00188,AI & ML,No Footprint,0
A00188,Security,No Footprint,0
A00188,Applications,No Footprint,0
A00188,Integration,Cloud,520666
A00189,Infrastructure,Cloud,635405
A00189,Database,Cloud,975711
A00189,Analytics & Data,No Footprint,0
A00189,AI & ML,Cloud,393982
A00189,Security,Cloud,343175
A00189,Applications,No Footprint,0
A00189,Integration,Cloud,824477
A00190,Infrastructure,On-Premise,258103
A00190,Database,No Footprint,0
A00190,Analytics & Data,No Footprint,0
A00190,AI & ML,No Footprint,0
A00190,Security,On-Premise,1191679
A00190,Applications,On-Premise,232164
A00190,Integration,No Footprint,0
A00191,Infrastructure,Hybrid,583787
A00191,Database,No Footprint,0
A00191,Analytics & Data,Cloud,598613
A00191,AI & ML,Cloud,381380
