account_id,channel,days_ago
A00146,Webinar,97
A00146,Campaign,6
A00146,Campaign,1
A00146,Website,199
A00146,Webinar,189
A00146,Webinar,24
A00146,Campaign,46
A00146,Campaign,69
A00146,Product Page,111
A00146,Campaign,98
A00146,Campaign,153
A00146,Product Page,155
A00146,Website,98
A00146,Campaign,1
A00146,Campaign,151
A00146,Webinar,51
A00147,Event,229
A00147,Campaign,175
A00147,Product Page,174
A00147,Webinar,224
A00148,Event,59
A00148,Product Page,171
A00148,Webinar,163
A00148,Event,86
A00148,Campaign,197
A00148,Event,105
A00148,Product Page,115
A00148,Campaign,96
A00148,Product Page,154
A00149,Campaign,137
A00149,Product Page,89
A00150,Website,39
A00150,Event,161
A00150,Webinar,1
A00150,Webinar,24
A00150,Webinar,1
A00150,Website,1
A00150,Webinar,30
A00150,Website,20
A00150,Webinar,62
A00150,Campaign,181
A00151,Website,142
A00151,Event,211
A00151,Event,112
A00151,Website,152
A00151,Product Page,192
A00151,Event,128
A00151,Product Page,193
A00151,Website,207
A00151,Product Page,102
A00152,Product Page,217
A00152,Event,35
A00152,Webinar,58
A00152,Website,258
A00152,Product Page,145
A00152,Product Page,54
A00152,Campaign,95
A00153,Product Page,246
A00153,Website,204
A00153,Event,189
A00153,Product Page,139
A00153,Event,208
A00154,Website,48
A00154,Website,156
A00154,Product Page,112
A00154,Campaign,54
A00154,Website,140
A00154,Campaign,78
A00154,Website,32
A00155,Website,181
A00155,Campaign,61
A00155,Campaign,93
A00155,Campaign,27
A00155,Product Page,174
A00155,Website,54
A00155,Website,97
A00155,Website,186
A00155,Product Page,20
A00155,Website,137
A00155,Website,77
A00155,Event,91
A00155,Webinar,18
A00155,Event,159
A00155,Webinar,193
A00155,Webinar,135
A00156,Website,61
A00156,Product Page,147
A00156,Website,95
A00156,Webinar,15
A00156,Campaign,112
A00156,Product Page,1
A00156,Webinar,186
A00156,Event,5
A00156,Event,1
A00156,Event,152
A00156,Webinar,8
A00156,Product Page,186
A00156,Event,119
A00156,Product Page,161
A00156,Event,89
A00157,Product Page,137
A00157,Product Page,86
A00157,Campaign,208
A00157,Website,169
A00157,Event,174
A00157,Website,1
A00157,Webinar,160
A00157,Webinar,234
A00157,Product Page,60
A00157,Product Page,17
A00157,Event,122
A00157,Webinar,81
A00158,Campaign,165
A00158,Webinar,236
A00158,Campaign,198
A00158,Website,96
A00158,Campaign,178
A00158,Website,31
A00158,Event,135
A00158,Website,141
A00158,Webinar,170
A00158,Event,224
A00158,Website,151
A00158,Campaign,144
A00159,Product Page,2
A00159,Product Page,249
A00159,Website,180
A00159,Website,111
A00159,Product Page,169
A00159,Webinar,178
A00159,Campaign,204
A00159,Webinar,215
A00160,Website,244
A00160,Event,110
A00160,Campaign,87
A00160,Event,50
A00160,Event,283
A00160,Product Page,1
A00160,Campaign,111
A00160,Webinar,106
A00160,Webinar,168
A00160,Event,117
A00161,Webinar,117
A00161,Webinar,2
A00161,Campaign,139
A00161,Webinar,116
A00161,Website,194
A00161,Product Page,86
A00161,Event,131
A00161,Campaign,215
A00162,Webinar,159
A00162,Event,183
A00162,Webinar,10
A00162,Webinar,48
A00162,Event,121
A00162,Event,148
A00163,Webinar,144
A00163,Campaign,290
A00163,Event,215
A00163,Website,183
A00163,Webinar,195
A00163,Product Page,179
A00163,Event,82
A00163,Website,29
A00163,Product Page,63
A00163,Product Page,135
A00163,Webinar,156
A00163,Webinar,176
A00163,Campaign,158
A00163,Product Page,125
A00163,Webinar,280
A00164,Webinar,122
A00164,Webinar,211
A00164,Campaign,63
A00164,Product Page,132
A00164,Event,160
A00164,Webinar,151
A00164,Campaign,20
A00164,Product Page,90
A00164,Webinar,182
A00164,Event,87
A00165,Webinar,121
A00165,Webinar,1
A00165,Webinar,101
A00165,Webinar,94
A00165,Webinar,168
A00165,Event,39
A00165,Campaign,152
A00165,Product Page,181
A00165,Campaign,186
A00165,Campaign,1
A00166,Event,148
A00166,Website,45
A00166,Campaign,192
A00167,Campaign,158
A00167,Product Page,98
A00167,Campaign,83
A00167,Product Page,177
A00167,Product Page,162
A00167,Product Page,50
A00167,Webinar,188
A00167,Website,248
A00167,Event,86
A00168,Website,194
A00168,Webinar,104
A00168,Event,111
A00168,Webinar,141
A00168,Product Page,165
A00168,Event,99
A00169,Campaign,45
A00169,Website,37
A00169,Website,65
A00169,Website,112
A00169,Product Page,197
A00170,Event,233
A00170,Event,204
A00170,Website,163
A00170,Website,96
A00170,Website,276
A00170,Webinar,244
A00170,Product Page,126
A00170,Product Page,254
A00170,Event,74
A00171,Campaign,170
A00171,Website,103
A00171,Campaign,66
A00171,Campaign,133
A00171,Webinar,132
A00171,Event,207
A00171,Webinar,272
A00171,Webinar,1
A00171,Product Page,229
A00171,Product Page,204
A00171,Website,139
A00172,Product Page,190
A00172,Website,76
A00172,Campaign,170
A00172,Website,50
A00172,Event,35
A00172,Product Page,115
A00172,Product Page,188
A00172,Event,27
A00172,Webinar,123
A00172,Campaign,177
A00172,Webinar,152
A00172,Website,225
A00172,Product Page,25
A00172,Event,130
A00172,Campaign,163
A00172,Webinar,98
A00173,Webinar,167
A00173,Website,11
A00173,Website,58
A00173,Webinar,1
A00173,Product Page,76
A00173,Event,65
A00173,Product Page,144
A00173,Website,151
A00173,Campaign,19
A00173,Event,7
A00173,Webinar,11
A00173,Webinar,138
A00174,Website,39
A00174,Website,135
A00174,Event,44
A00174,Website,55
A00174,Campaign,148
A00174,Product Page,50
A00174,Website,184
A00174,Event,13
A00174,Website,1
A00174,Event,39
A00175,Webinar,179
A00176,Campaign,86
A00176,Product Page,21
A00176,Event,26
A00176,Campaign,164
A00176,Product Page,163
A00176,Webinar,1
A00176,Website,67
A00176,Product Page,118
A00176,Product Page,104
A00176,Webinar,197
A00176,Campaign,48
A00176,Webinar,1
A00176,Event,1
A00176,Website,1
A00176,Event,58
A00177,Product Page,93
A00177,Webinar,194
A00177,Campaign,236
A00177,Product Page,153
A00177,Webinar,174
A00178,Website,7
A00178,Website,7
A00178,Website,175
A00178,Event,81
A00178,Webinar,191
A00178,Webinar,132
A00178,Campaign,51
A00178,Event,245
A00178,Product Page,88
A00178,Event,143
A00179,Event,133
A00179,Product Page,92
A00179,Campaign,196
A00179,Campaign,58
A00179,Website,175
A00179,Webinar,163
A00179,Website,1
A00179,Event,138
A00179,Campaign,144
A00179,Product Page,148
A00180,Product Page,149
A00180,Webinar,137
A00180,Website,166
A00180,Event,25
A00180,Product Page,141
A00180,Event,164
A00180,Campaign,139
A00180,Webinar,69
A00181,Webinar,1
A00181,Product Page,131
A00181,Campaign,16
A00181,Website,123
A00181,Webinar,124
A00181,Webinar,162
A00181,Webinar,80
A00182,Product Page,83
A00182,Event,89
A00182,Event,116
A00182,Campaign,75
A00182,Product Page,151
A00182,Webinar,127
A00182,Product Page,105
A00182,Event,24
A00182,Product Page,216
A00183,Webinar,52
A00183,Website,125
A00184,Product Page,134
A00184,Campaign,217
A00184,Event,136
A00184,Campaign,107
A00184,Campaign,69
A00184,Website,136
A00184,Website,144
A00184,Webinar,68
A00184,Campaign,13
A00184,Event,37
A00184,Product Page,53
A00185,Event,125
A00185,Product Page,16
A00185,Campaign,142
A00185,Website,81
A00185,Campaign,23
A00185,Campaign,1
A00185,Website,33
A00185,Event,107
A00185,Event,116
A00185,Event,214
A00185,Event,73
A00185,Webinar,36
A00186,Campaign,252
A00186,Product Page,58
A00186,Campaign,35
A00186,Event,240
A00186,Webinar,79
A00186,Webinar,14
A00186,Campaign,178
A00186,Event,53
A00186,Website,51
A00186,Website,128
A00186,Website,139
A00187,Website,10
A00187,Webinar,125
A00187,Campaign,234
A00187,Website,1
A00187,Event,1
A00187,Campaign,228
A00187,Webinar,196
A00187,Website,157
A00187,Event,24
A00187,Campaign,135
A00187,Campaign,212
A00188,Webinar,134
A00188,Product Page,115
A00188,Product Page,10
A00188,Website,85
A00188,Website,52
A00188,Website,153
A00188,Webinar,63
A00188,Product Page,217
A00188,Campaign,55
A00188,Event,139
A00188,Campaign,1
A00188,Event,37
A00188,Website,76
A00188,Website,136
A00188,Product Page,1
A00188,Event,38
A00189,Website,26
A00189,Product Page,184
A00189,Event,1
A00189,Event,166
A00189,Campaign,180
A00189,Campaign,10
A00190,Website,216
A00190,Event,76
A00190,Product Page,209
A00190,Website,110
A00190,Event,44
A00190,Webinar,1
A00190,Event,7
A00191,Product Page,132
A00191,Event,21
A00191,Event,162
A00191,Website,158
A00191,Event,220
A00191,Campaign,179
A00191,Campaign,58
A00191,Campaign,119
A00191,Event,141
A00191,Webinar,193
A00191,Event,44
A00191,Product Page,284
A00191,Event,244
A00191,Event,205
A00192,Event,148
A00192,Event,155
A00192,Website,94
A00192,Campaign,207
A00192,Campaign,94
A00192,Campaign,111
A00192,Website,64
A00192,Campaign,74
A00192,Website,1
A00192,Webinar,63
A00192,Product Page,189
A00192,Website,108
A00192,Event,142
A00192,Product Page,116
A00193,Website,154
A00193,Webinar,63
A00193,Webinar,143
A00193,Website,70
A00193,Product Page,45
A00193,Webinar,72
A00193,Product Page,70
A00193,Website,1
A00193,Campaign,186
A00193,Website,157
A00193,Webinar,83
A00194,Campaign,113
A00194,Event,137
A00194,Product Page,192
A00194,Website,171
A00194,Event,233
A00194,Webinar,142
A00195,Webinar,224
A00195,Event,74
A00195,Campaign,72
A00195,Website,113
A00195,Product Page,147
A00195,Event,21
A00195,Campaign,11
A00195,Website,223
A00196,Product Page,1
A00196,Product Page,116
A00196,Product Page,77
A00196,Product Page,167
A00196,Website,130
A00196,Campaign,108
A00196,Campaign,104
A00197,Campaign,132
A00197,Event,13
A00197,Webinar,192
A00197,Campaign,26
A00197,Webinar,49
A00197,Campaign,153
A00198,Event,44
A00198,Website,275
A00198,Campaign,178
A00198,Event,81
A00198,Website,94
A00198,Campaign,11
A00198,Website,1
A00198,Product Page,1
A00198,Website,1
A00198,Website,57
A00198,Website,1
A00198,Event,152
A00199,Webinar,199
A00199,Event,32
A00199,Campaign,94
A00200,Website,39
A00200,Website,13
A00200,Product Page,1
A00200,Campaign,131
A00200,Event,1
A00200,Website,78
A00200,Webinar,1
A00200,Event,4
A00200,Webinar,1
A00200,Product Page,18
A00200,Website,37
A00201,Event,172
A00201,Webinar,108
A00201,Event,157
A00201,Campaign,221
A00201,Website,154
A00201,Webinar,77
A00201,Product Page,67
A00201,Website,126
A00201,Website,365
A00201,Webinar,7
A00201,Product Page,219
A00201,Product Page,191
A00202,Product Page,90
A00202,Event,80
A00202,Campaign,1
A00202,Product Page,127
A00202,Campaign,54
A00202,Campaign,133
A00202,Webinar,54
A00202,Website,76
A00202,Website,281
A00202,Campaign,86
A00202,Website,88
A00202,Website,115
A00202,Campaign,193
A00202,Product Page,55
A00202,Webinar,56
A00202,Product Page,160
A00203,Webinar,97
A00203,Product Page,62
A00203,Campaign,238
A00203,Event,82
A00203,Product Page,1
A00203,Event,145
A00203,Event,120
A00203,Webinar,122
A00203,Webinar,85
A00203,Event,113
A00203,Campaign,51
A00203,Website,116
A00203,Campaign,53
A00204,Event,45
A00204,Campaign,45
A00204,Product Page,93
A00204,Webinar,82
A00204,Product Page,122
A00204,Website,9
A00204,Campaign,37
A00204,Webinar,81
A00204,Event,91
A00204,Campaign,191
A00204,Event,69
A00204,Event,75
A00204,Campaign,94
A00204,Website,213
A00204,Event,134
A00205,Website,250
A00205,Website,221
A00205,Website,148
A00205,Product Page,72
A00205,Product Page,81
A00205,Event,265
A00205,Campaign,96
A00205,Campaign,129
A00205,Product Page,104
A00206,Product Page,106
A00206,Campaign,162
A00206,Product Page,1
A00206,Event,88
A00206,Webinar,85
A00206,Webinar,1
A00206,Campaign,65
A00206,Event,61
A00206,Event,1
A00206,Event,118
A00206,Webinar,78
A00206,Campaign,1
A00206,Campaign,61
A00206,Website,21
A00206,Website,1
A00206,Event,154
A00207,Event,34
A00207,Product Page,10
A00207,Website,171
A00207,Product Page,128
A00207,Website,125
A00207,Webinar,90
A00207,Webinar,84
A00207,Product Page,15
A00207,Website,30
A00207,Campaign,283
A00207,Campaign,99
A00207,Product Page,110
A00207,Webinar,203
A00207,Campaign,120
A00207,Webinar,89
A00207,Event,215
A00207,Webinar,1
A00207,Webinar,140
A00207,Product Page,1
A00208,Campaign,206
A00208,Campaign,101
A00208,Website,88
A00208,Webinar,134
A00208,Webinar,121
A00208,Product Page,97
A00208,Campaign,115
A00208,Website,151
A00208,Webinar,142
A00208,Website,1
A00208,Webinar,66
A00208,Campaign,8
A00209,Event,192
A00209,Event,165
A00209,Website,56
A00209,Product Page,231
A00209,Website,217
A00209,Campaign,146
A00209,Event,197
A00209,Webinar,126
A00209,Website,206
A00209,Website,95
A00209,Product Page,55
A00209,Campaign,231
A00210,Campaign,92
A00210,Webinar,125
A00210,Webinar,153
A00210,Event,1
A00210,Website,150
A00210,Campaign,179
A00210,Webinar,133
A00210,Campaign,191
A00210,Event,139
A00211,Campaign,52
A00211,Campaign,187
A00211,Website,148
A00211,Product Page,104
A00211,Campaign,201
A00211,Campaign,179
A00211,Website,4
A00211,Webinar,77
A00212,Product Page,67
A00212,Website,274
A00212,Event,153
A00212,Campaign,10
A00212,Event,131
A00213,Product Page,140
A00213,Event,49
A00213,Website,107
A00213,Website,166
A00213,Event,199
A00213,Webinar,101
A00213,Product Page,151
A00213,Website,93
A00213,Product Page,165
A00213,Event,35
A00213,Webinar,88
A00213,Campaign,115
A00213,Product Page,221
A00213,Product Page,35
A00213,Event,22
A00213,Webinar,198
A00213,Product Page,102
A00214,Event,107
A00214,Website,202
A00214,Product Page,43
A00214,Event,1
A00214,Website,178
A00215,Campaign,80
A00215,Product Page,114
A00215,Product Page,32
A00215,Event,1
A00215,Webinar,115
A00215,Campaign,43
A00215,Website,1
A00215,Event,60
A00215,Campaign,1
A00216,Webinar,99
A00216,Product Page,173
A00216,Product Page,31
A00216,Webinar,139
A00216,Website,102
A00216,Website,107
A00216,Webinar,125
A00216,Webinar,195
A00216,Campaign,216
A00216,Product Page,168
A00216,Webinar,175
A00217,Event,206
A00217,Website,30
A00217,Website,159
A00217,Website,29
A00217,Event,128
A00217,Product Page,147
A00217,Campaign,164
A00217,Website,103
A00217,Product Page,176
A00217,Webinar,97
A00218,Event,43
A00218,Campaign,53
A00218,Website,61
A00218,Website,103
A00218,Webinar,1
A00218,Event,168
A00219,Event,141
A00219,Webinar,151
A00219,Campaign,150
A00219,Campaign,121
A00220,Event,133
A00220,Campaign,83
A00220,Campaign,53
A00220,Website,119
A00220,Event,101
A00220,Product Page,116
A00220,Webinar,277
A00220,Webinar,90
A00220,Campaign,109
A00220,Website,128
A00220,Event,41
A00220,Event,43
A00221,Product Page,241
A00221,Product Page,128
A00221,Webinar,169
A00221,Event,116
A00221,Product Page,25
A00222,Webinar,48
A00222,Product Page,85
A00222,Webinar,87
A00222,Webinar,1
A00222,Event,73
A00222,Webinar,29
A00222,Website,87
A00222,Event,93
A00222,Webinar,90
A00222,Event,197
A00222,Webinar,97
A00222,Webinar,98
A00222,Product Page,207
A00222,Website,130
A00223,Campaign,184
A00223,Product Page,114
A00223,Product Page,1
A00223,Campaign,22
A00223,Event,131
A00223,Product Page,68
A00223,Event,104
A00223,Website,35
A00224,Campaign,178
A00224,Website,106
A00224,Webinar,1
A00224,Product Page,144
A00224,Product Page,26
A00224,Product Page,111
A00224,Product Page,125
A00224,Webinar,189
A00224,Product Page,40
A00225,Website,177
A00225,Product Page,188
A00225,Campaign,302
A00225,Event,178
A00226,Product Page,84
A00226,Event,90
A00226,Event,184
A00226,Website,79
A00226,Webinar,48
A00226,Campaign,128
A00226,Campaign,70
A00226,Webinar,84
A00226,Product Page,182
A00226,Product Page,150
A00227,Product Page,117
A00227,Event,141
A00227,Product Page,247
A00227,Event,266
A00227,Website,130
A00227,Website,52
A00227,Campaign,178
A00227,Webinar,65
A00227,Campaign,69
A00228,Website,127
A00228,Product Page,257
A00228,Campaign,115
A00228,Campaign,125
A00228,Website,93
A00229,Event,207
A00229,Webinar,48
A00229,Campaign,85
A00229,Campaign,100
A00229,Campaign,73
A00229,Webinar,163
A00229,Webinar,1
A00229,Campaign,4
A00229,Campaign,179
A00229,Event,47
A00229,Webinar,117
A00229,Product Page,61
A00230,Product Page,47
A00230,Campaign,79
A00231,Webinar,134
A00231,Website,99
A00231,Website,132
A00231,Website,1
A00231,Website,75
A00231,Webinar,77
A00232,Website,92
A00232,Product Page,135
A00232,Product Page,113
A00232,Campaign,180
A00232,Event,111
A00232,Campaign,64
A00232,Campaign,50
A00232,Product Page,89
A00232,Webinar,174
A00232,Website,88
A00232,Webinar,145
A00232,Website,64
A00233,Event,72
A00233,Event,137
A00233,Event,97
A00233,Website,203
A00233,Product Page,116
A00233,Webinar,176
A00233,Event,155
A00233,Campaign,212
A00233,Event,107
A00234,Product Page,197
A00234,Product Page,150
A00234,Product Page,152
A00234,Event,39
A00234,Product Page,39
A00234,Website,98
A00234,Website,88
A00234,Event,304
A00234,Webinar,116
A00235,Campaign,168
A00235,Website,83
A00235,Campaign,165
A00235,Campaign,36
A00235,Event,96
A00235,Website,78
A00235,Website,50
A00235,Campaign,176
A00235,Website,1
A00235,Event,170
A00235,Website,106
A00235,Website,91
A00236,Event,177
A00236,Website,243
A00236,Website,48
A00236,Webinar,279
A00236,Webinar,104
A00236,Event,130
A00237,Website,1
A00237,Product Page,160
A00237,Website,64
A00237,Event,154
A00237,Event,91
A00237,Campaign,97
A00237,Website,88
A00237,Website,56
A00237,Event,60
A00237,Webinar,109
A00237,Product Page,14
A00237,Event,185
A00237,Campaign,184
A00237,Product Page,108
A00238,Website,1
A00238,Campaign,129
A00238,Campaign,83
A00238,Campaign,230
A00238,Product Page,133
A00238,Webinar,70
A00238,Webinar,59
A00238,Website,193
A00238,Website,137
A00239,Website,13
A00239,Webinar,171
A00239,Campaign,123
A00239,Event,14
A00239,Event,138
A00239,Webinar,244
A00239,Product Page,227
A00239,Campaign,104
A00239,Product Page,9
A00239,Product Page,167
A00239,Event,52
A00239,Campaign,38
A00239,Product Page,160
A00239,Product Page,107
A00239,Campaign,99
A00239,Campaign,16
A00239,Webinar,114
A00240,Campaign,203
A00240,Product Page,47
A00241,Webinar,129
A00241,Website,189
A00241,Webinar,99
A00242,Event,32
A00243,Webinar,181
A00243,Webinar,176
A00243,Product Page,161
A00243,Website,54
A00243,Webinar,1
A00243,Webinar,39
A00243,Website,87
A00244,Webinar,214
A00244,Campaign,75
A00244,Webinar,1
A00244,Webinar,132
A00244,Webinar,155
A00244,Event,49
A00244,Website,253
A00244,Website,172
A00244,Product Page,20
A00245,Event,1
A00245,Website,134
A00245,Webinar,144
A00245,Product Page,79
A00245,Website,75
A00245,Event,114
A00245,Campaign,71
A00245,Webinar,120
A00245,Webinar,175
A00245,Event,87
A00246,Campaign,153
A00246,Campaign,257
A00247,Campaign,93
A00247,Campaign,130
A00247,Campaign,2
A00247,Product Page,88
A00247,Campaign,1
A00247,Website,55
A00247,Product Page,29
A00247,Product Page,77
A00247,Website,144
A00247,Product Page,52
A00247,Webinar,193
A00247,Event,127
A00247,Product Page,137
A00248,Event,155
A00248,Product Page,253
A00248,Event,135
A00248,Website,151
A00249,Event,32
A00249,Event,296
A00249,Webinar,156
A00249,Campaign,194
A00249,Campaign,123
A00250,Webinar,77
A00250,Campaign,61
A00250,Event,61
A00250,Event,99
A00250,Event,22
A00250,Webinar,66
A00250,Event,2
A00250,Event,125
A00250,Webinar,102
A00250,Product Page,1
A00250,Webinar,1
A00250,Webinar,100
