account_id,product_family,product_engagement_score
A00182,Analytics & Data,31
A00182,AI & ML,41
A00182,Security,71
A00182,Applications,43
A00182,Integration,32
A00183,Infrastructure,33
A00183,Database,46
A00183,Analytics & Data,25
A00183,AI & ML,52
A00183,Security,24
A00183,Applications,39
A00183,Integration,48
A00184,Infrastructure,82
A00184,Database,46
A00184,Analytics & Data,27
A00184,AI & ML,39
A00184,Security,39
A00184,Applications,30
A00184,Integration,33
A00185,Infrastructure,69
A00185,Database,36
A00185,Analytics & Data,73
A00185,AI & ML,54
A00185,Security,65
A00185,Applications,93
A00185,Integration,36
A00186,Infrastructure,67
A00186,Database,57
A00186,Analytics & Data,76
A00186,AI & ML,34
A00186,Security,40
A00186,Applications,35
A00186,Integration,100
A00187,Infrastructure,29
A00187,Database,41
A00187,Analytics & Data,41
A00187,AI & ML,25
A00187,Security,40
A00187,Applications,49
A00187,Integration,29
A00188,Infrastructure,33
A00188,Database,47
A00188,Analytics & Data,48
A00188,AI & ML,79
A00188,Security,29
A00188,Applications,40
A00188,Integration,46
A00189,Infrastructure,70
A00189,Database,37
A00189,Analytics & Data,40
A00189,AI & ML,57
A00189,Security,33
A00189,Applications,50
A00189,Integration,54
A00190,Infrastructure,73
A00190,Database,19
A00190,Analytics & Data,79
A00190,AI & ML,37
A00190,Security,65
A00190,Applications,42
A00190,Integration,52
A00191,Infrastructure,97
A00191,Database,63
A00191,Analytics & Data,21
A00191,AI & ML,42
A00191,Security,30
A00191,Applications,69
A00191,Integration,47
A00192,Infrastructure,56
A00192,Database,48
A00192,Analytics & Data,88
A00192,AI & ML,48
A00192,Security,26
A00192,Applications,53
A00192,Integration,36
A00193,Infrastructure,35
A00193,Database,92
A00193,Analytics & Data,59
A00193,AI & ML,54
A00193,Security,72
A00193,Applications,28
A00193,Integration,26
A00194,Infrastructure,42
A00194,Database,69
A00194,Analytics & Data,38
A00194,AI & ML,87
A00194,Security,82
A00194,Applications,32
A00194,Integration,43
A00195,Infrastructure,39
A00195,Database,32
A00195,Analytics & Data,98
A00195,AI & ML,39
A00195,Security,27
A00195,Applications,52
A00195,Integration,35
A00196,Infrastructure,62
A00196,Database,33
A00196,Analytics & Data,34
A00196,AI & ML,64
A00196,Security,70
A00196,Applications,29
A00196,Integration,36
A00197,Infrastructure,98
A00197,Database,65
A00197,Analytics & Data,55
A00197,AI & ML,42
A00197,Security,26
A00197,Applications,36
A00197,Integration,76
A00198,Infrastructure,49
A00198,Database,10
A00198,Analytics & Data,70
A00198,AI & ML,38
A00198,Security,33
A00198,Applications,29
A00198,Integration,38
A00199,Infrastructure,51
A00199,Database,50
A00199,Analytics & Data,75
A00199,AI & ML,37
A00199,Security,72
A00199,Applications,18
A00199,Integration,66
A00200,Infrastructure,34
A00200,Database,53
A00200,Analytics & Data,28
A00200,AI & ML,65
A00200,Security,59
A00200,Applications,20
A00200,Integration,40
A00201,Infrastructure,42
A00201,Database,90
A00201,Analytics & Data,88
A00201,AI & ML,50
A00201,Security,54
A00201,Applications,45
A00201,Integration,39
A00202,Infrastructure,41
A00202,Database,52
A00202,Analytics & Data,56
A00202,AI & ML,47
A00202,Security,44
A00202,Applications,29
A00202,Integration,50
A00203,Infrastructure,36
A00203,Database,34
A00203,Analytics & Data,61
A00203,AI & ML,29
A00203,Security,57
A00203,Applications,29
A00203,Integration,24
A00204,Infrastructure,98
A00204,Database,81
A00204,Analytics & Data,39
A00204,AI & ML,61
A00204,Security,26
A00204,Applications,74
A00204,Integration,78
A00205,Infrastructure,49
A00205,Database,30
A00205,Analytics & Data,97
A00205,AI & ML,34
A00205,Security,77
A00205,Applications,50
A00205,Integration,33
A00206,Infrastructure,100
A00206,Database,59
A00206,Analytics & Data,45
A00206,AI & ML,55
A00206,Security,31
A00206,Applications,100
A00206,Integration,86
A00207,Infrastructure,51
A00207,Database,74
A00207,Analytics & Data,57
A00207,AI & ML,22
A00207,Security,52
A00207,Applications,42
A00207,Integration,47
A00208,Infrastructure,72
A00208,Database,44
A00208,Analytics & Data,54
A00208,AI & ML,50
A00208,Security,19
A00208,Applications,68
A00208,Integration,52
A00209,Infrastructure,62
A00209,Database,38
A00209,Analytics & Data,88
A00209,AI & ML,33
A00209,Security,28
A00209,Applications,28
A00209,Integration,51
A00210,Infrastructure,29
A00210,Database,32
A00210,Analytics & Data,31
A00210,AI & ML,77
A00210,Security,39
A00210,Applications,31
A00210,Integration,45
A00211,Infrastructure,53
A00211,Database,55
A00211,Analytics & Data,41
A00211,AI & ML,79
A00211,Security,39
A00211,Applications,42
A00211,Integration,34
A00212,Infrastructure,77
A00212,Database,41
A00212,Analytics & Data,70
A00212,AI & ML,17
A00212,Security,33
A00212,Applications,42
A00212,Integration,82
A00213,Infrastructure,95
A00213,Database,46
A00213,Analytics & Data,34
A00213,AI & ML,79
A00213,Security,58
A00213,Applications,41
A00213,Integration,29
A00214,Infrastructure,22
A00214,Database,44
A00214,Analytics & Data,85
A00214,AI & ML,53
A00214,Security,61
A00214,Applications,34
A00214,Integration,28
A00215,Infrastructure,33
A00215,Database,52
A00215,Analytics & Data,41
A00215,AI & ML,33
A00215,Security,45
A00215,Applications,48
A00215,Integration,65
A00216,Infrastructure,27
A00216,Database,35
A00216,Analytics & Data,36
A00216,AI & ML,39
A00216,Security,57
A00216,Applications,42
A00216,Integration,25
A00217,Infrastructure,32
A00217,Database,23
A00217,Analytics & Data,82
A00217,AI & ML,72
A00217,Security,71
A00217,Applications,49
A00217,Integration,31
A00218,Infrastructure,46
A00218,Database,33
A00218,Analytics & Data,49
A00218,AI & ML,54
A00218,Security,45
A00218,Applications,50
A00218,Integration,31
A00219,Infrastructure,52
A00219,Database,90
A00219,Analytics & Data,74
A00219,AI & ML,58
A00219,Security,54
A00219,Applications,48
A00219,Integration,54
A00220,Infrastructure,49
A00220,Database,30
A00220,Analytics & Data,67
A00220,AI & ML,37
A00220,Security,50
A00220,Applications,34
A00220,Integration,29
A00221,Infrastructure,88
A00221,Database,36
A00221,Analytics & Data,60
A00221,AI & ML,39
A00221,Security,88
A00221,Applications,40
A00221,Integration,52
A00222,Infrastructure,43
A00222,Database,70
A00222,Analytics & Data,47
A00222,AI & ML,48
A00222,Security,44
A00222,Applications,52
A00222,Integration,100
A00223,Infrastructure,41
A00223,Database,74
A00223,Analytics & Data,51
A00223,AI & ML,79
A00223,Security,33
A00223,Applications,78
A00223,Integration,54
A00224,Infrastructure,37
A00224,Database,36
A00224,Analytics & Data,54
A00224,AI & ML,31
A00224,Security,21
A00224,Applications,41
A00224,Integration,26
A00225,Infrastructure,46
A00225,Database,64
A00225,Analytics & Data,65
A00225,AI & ML,74
A00225,Security,33
A00225,Applications,42
A00225,Integration,24
A00226,Infrastructure,59
A00226,Database,67
A00226,Analytics & Data,67
A00226,AI & ML,23
A00226,Security,67
A00226,Applications,29
A00226,Integration,50
A00227,Infrastructure,72
A00227,Database,42
A00227,Analytics & Data,62
A00227,AI & ML,30
A00227,Security,77
A00227,Applications,51
A00227,Integration,48
A00228,Infrastructure,63
A00228,Database,30
A00228,Analytics & Data,29
A00228,AI & ML,60
A00228,Security,38
A00228,Applications,100
A00228,Integration,35
A00229,Infrastructure,17
A00229,Database,41
A00229,Analytics & Data,36
A00229,AI & ML,52
A00229,Security,56
A00229,Applications,34
A00229,Integration,37
A00230,Infrastructure,37
A00230,Database,61
A00230,Analytics & Data,93
A00230,AI & ML,46
A00230,Security,40
A00230,Applications,49
A00230,Integration,32
A00231,Infrastructure,65
A00231,Database,42
A00231,Analytics & Data,62
A00231,AI & ML,33
A00231,Security,58
A00231,Applications,23
A00231,Integration,21
A00232,Infrastructure,63
A00232,Database,40
A00232,Analytics & Data,49
A00232,AI & ML,84
A00232,Security,50
A00232,Applications,51
A00232,Integration,45
A00233,Infrastructure,20
A00233,Database,38
A00233,Analytics & Data,64
A00233,AI & ML,29
A00233,Security,42
A00233,Applications,50
A00233,Integration,50
A00234,Infrastructure,36
A00234,Database,55
A00234,Analytics & Data,98
A00234,AI & ML,40
A00234,Security,34
A00234,Applications,71
A00234,Integration,74
A00235,Infrastructure,39
A00235,Database,48
A00235,Analytics & Data,17
A00235,AI & ML,59
A00235,Security,62
A00235,Applications,33
A00235,Integration,25
A00236,Infrastructure,43
A00236,Database,57
A00236,Analytics & Data,17
A00236,AI & ML,26
A00236,Security,66
A00236,Applications,51
A00236,Integration,47
A00237,Infrastructure,57
A00237,Database,90
A00237,Analytics & Data,33
A00237,AI & ML,75
A00237,Security,31
A00237,Applications,39
A00237,Integration,18
A00238,Infrastructure,54
A00238,Database,52
A00238,Analytics & Data,67
A00238,AI & ML,42
A00238,Security,30
A00238,Applications,19
A00238,Integration,32
A00239,Infrastructure,53
A00239,Database,58
A00239,Analytics & Data,44
A00239,AI & ML,51
A00239,Security,32
A00239,Applications,61
A00239,Integration,55
A00240,Infrastructure,54
A00240,Database,45
A00240,Analytics & Data,81
A00240,AI & ML,51
A00240,Security,100
A00240,Applications,42
A00240,Integration,38
A00241,Infrastructure,75
A00241,Database,74
A00241,Analytics & Data,38
A00241,AI & ML,47
A00241,Security,91
A00241,Applications,71
A00241,Integration,32
A00242,Infrastructure,47
A00242,Database,44
A00242,Analytics & Data,43
A00242,AI & ML,63
A00242,Security,43
A00242,Applications,50
A00242,Integration,61
A00243,Infrastructure,39
A00243,Database,34
A00243,Analytics & Data,34
A00243,AI & ML,40
A00243,Security,65
A00243,Applications,21
A00243,Integration,61
A00244,Infrastructure,40
A00244,Database,38
A00244,Analytics & Data,40
A00244,AI & ML,28
A00244,Security,36
A00244,Applications,59
A00244,Integration,33
A00245,Infrastructure,40
A00245,Database,67
A00245,Analytics & Data,32
A00245,AI & ML,86
A00245,Security,34
A00245,Applications,73
A00245,Integration,29
A00246,Infrastructure,27
A00246,Database,25
A00246,Analytics & Data,44
A00246,AI & ML,15
A00246,Security,37
A00246,Applications,34
A00246,Integration,23
A00247,Infrastructure,21
A00247,Database,65
A00247,Analytics & Data,41
A00247,AI & ML,24
A00247,Security,38
A00247,Applications,40
A00247,Integration,95
A00248,Infrastructure,36
A00248,Database,44
A00248,Analytics & Data,45
A00248,AI & ML,48
A00248,Security,38
A00248,Applications,55
A00248,Integration,41
A00249,Infrastructure,56
A00249,Database,34
A00249,Analytics & Data,29
A00249,AI & ML,50
A00249,Security,91
A00249,Applications,56
A00249,Integration,44
A00250,Infrastructure,47
A00250,Database,78
A00250,Analytics & Data,46
A00250,AI & ML,63
A00250,Security,60
A00250,Applications,76
A00250,Integration,43
A00251,Infrastructure,47
A00251,Database,35
A00251,Analytics & Data,54
A00251,AI & ML,40
A00251,Security,18
A00251,Applications,39
A00251,Integration,42
A00252,Infrastructure,55
A00252,Database,51
A00252,Analytics & Data,68
A00252,AI & ML,49
A00252,Security,52
A00252,Applications,48
A00252,Integration,76
A00253,Infrastructure,29
A00253,Database,45
A00253,Analytics & Data,65
A00253,AI & ML,52
A00253,Security,47
A00253,Applications,75
A00253,Integration,23
A00254,Infrastructure,38
A00254,Database,73
A00254,Analytics & Data,53
A00254,AI & ML,43
A00254,Security,18
A00254,Applications,71
A00254,Integration,26
A00255,Infrastructure,20
A00255,Database,72
A00255,Analytics & Data,24
A00255,AI & ML,71
A00255,Security,45
A00255,Applications,48
A00255,Integration,38
A00256,Infrastructure,89
A00256,Database,82
A00256,Analytics & Data,27
A00256,AI & ML,62
A00256,Security,42
A00256,Applications,51
A00256,Integration,26
A00257,Infrastructure,78
A00257,Database,69
A00257,Analytics & Data,81
A00257,AI & ML,23
A00257,Security,75
A00257,Applications,48
A00257,Integration,44
A00258,Infrastructure,39
A00258,Database,33
A00258,Analytics & Data,47
A00258,AI & ML,78
A00258,Security,27
A00258,Applications,41
A00258,Integration,36
A00259,Infrastructure,25
A00259,Database,27
A00259,Analytics & Data,61
A00259,AI & ML,52
A00259,Security,46
A00259,Applications,52
A00259,Integration,25
A00260,Infrastructure,39
A00260,Database,87
A00260,Analytics & Data,47
A00260,AI & ML,25
A00260,Security,75
A00260,Applications,23
A00260,Integration,44
A00261,Infrastructure,44
A00261,Database,32
A00261,Analytics & Data,50
A00261,AI & ML,52
A00261,Security,49
A00261,Applications,49
A00261,Integration,54
A00262,Infrastructure,37
A00262,Database,35
A00262,Analytics & Data,48
A00262,AI & ML,39
A00262,Security,64
A00262,Applications,28
A00262,Integration,35
A00263,Infrastructure,59
A00263,Database,27
A00263,Analytics & Data,32
A00263,AI & ML,48
A00263,Security,37
A00263,Applications,60
A00263,Integration,50
A00264,Infrastructure,34
A00264,Database,29
A00264,Analytics & Data,28
A00264,AI & ML,42
A00264,Security,26
A00264,Applications,45
A00264,Integration,39
A00265,Infrastructure,88
A00265,Database,40
A00265,Analytics & Data,46
A00265,AI & ML,100
A00265,Security,33
A00265,Applications,37
A00265,Integration,62
A00266,Infrastructure,66
A00266,Database,44
A00266,Analytics & Data,35
A00266,AI & ML,70
A00266,Security,52
A00266,Applications,71
A00266,Integration,42
A00267,Infrastructure,38
A00267,Database,56
A00267,Analytics & Data,99
A00267,AI & ML,62
A00267,Security,20
A00267,Applications,29
A00267,Integration,40
A00268,Infrastructure,65
A00268,Database,49
A00268,Analytics & Data,66
A00268,AI & ML,25
A00268,Security,52
A00268,Applications,43
A00268,Integration,41
A00269,Infrastructure,54
A00269,Database,38
A00269,Analytics & Data,43
A00269,AI & ML,31
A00269,Security,51
A00269,Applications,26
A00269,Integration,47
A00270,Infrastructure,80
A00270,Database,42
A00270,Analytics & Data,28
A00270,AI & ML,58
A00270,Security,59
A00270,Applications,50
A00270,Integration,100
A00271,Infrastructure,45
A00271,Database,48
A00271,Analytics & Data,63
A00271,AI & ML,53
A00271,Security,46
A00271,Applications,48
A00271,Integration,91
A00272,Infrastructure,44
A00272,Database,24
A00272,Analytics & Data,68
A00272,AI & ML,39
A00272,Security,29
A00272,Applications,71
A00272,Integration,61
A00273,Infrastructure,43
A00273,Database,52
A00273,Analytics & Data,56
A00273,AI & ML,32
A00273,Security,66
A00273,Applications,55
A00273,Integration,61
A00274,Infrastructure,31
A00274,Database,54
A00274,Analytics & Data,34
A00274,AI & ML,31
A00274,Security,24
A00274,Applications,57
A00274,Integration,36
A00275,Infrastructure,51
A00275,Database,40
A00275,Analytics & Data,37
A00275,AI & ML,39
A00275,Security,36
A00275,Applications,77
A00275,Integration,77
A00276,Infrastructure,100
A00276,Database,41
A00276,Analytics & Data,57
A00276,AI & ML,34
A00276,Security,24
A00276,Applications,43
A00276,Integration,30
A00277,Infrastructure,40
A00277,Database,45
A00277,Analytics & Data,42
A00277,AI & ML,36
A00277,Security,46
A00277,Applications,42
A00277,Integration,53
A00278,Infrastructure,13
A00278,Database,54
A00278,Analytics & Data,39
A00278,AI & ML,43
A00278,Security,71
A00278,Applications,46
A00278,Integration,19
A00279,Infrastructure,58
A00279,Database,39
A00279,Analytics & Data,38
A00279,AI & ML,68
A00279,Security,76
A00279,Applications,64
A00279,Integration,14
A00280,Infrastructure,49
A00280,Database,47
A00280,Analytics & Data,42
A00280,AI & ML,67
A00280,Security,55
A00280,Applications,44
A00280,Integration,67
A00281,Infrastructure,45
A00281,Database,55
A00281,Analytics & Data,31
A00281,AI & ML,44
A00281,Security,17
A00281,Applications,33
A00281,Integration,74
A00282,Infrastructure,35
A00282,Database,26
A00282,Analytics & Data,48
A00282,AI & ML,35
A00282,Security,35
A00282,Applications,31
A00282,Integration,28
A00283,Infrastructure,45
A00283,Database,55
A00283,Analytics & Data,97
A00283,AI & ML,40
A00283,Security,72
A00283,Applications,100
A00283,Integration,57
A00284,Infrastructure,25
A00284,Database,50
A00284,Analytics & Data,41
A00284,AI & ML,47
A00284,Security,31
A00284,Applications,42
A00284,Integration,32
A00285,Infrastructure,44
A00285,Database,25
A00285,Analytics & Data,71
A00285,AI & ML,46
A00285,Security,35
A00285,Applications,68
A00285,Integration,66
A00286,Infrastructure,47
A00286,Database,17
A00286,Analytics & Data,22
A00286,AI & ML,49
A00286,Security,32
A00286,Applications,53
A00286,Integration,58
A00287,Infrastructure,98
A00287,Database,30
A00287,Analytics & Data,56
A00287,AI & ML,32
A00287,Security,47
A00287,Applications,60
A00287,Integration,36
A00288,Infrastructure,29
A00288,Database,37
A00288,Analytics & Data,74
A00288,AI & ML,74
A00288,Security,66
A00288,Applications,28
A00288,Integration,19
A00289,Infrastructure,56
A00289,Database,94
A00289,Analytics & Data,33
A00289,AI & ML,54
A00289,Security,36
A00289,Applications,27
A00289,Integration,38
A00290,Infrastructure,46
A00290,Database,55
A00290,Analytics & Data,29
A00290,AI & ML,30
A00290,Security,95
A00290,Applications,26
A00290,Integration,82
A00291,Infrastructure,27
A00291,Database,52
A00291,Analytics & Data,44
A00291,AI & ML,67
A00291,Security,92
A00291,Applications,63
A00291,Integration,11
A00292,Infrastructure,45
A00292,Database,36
A00292,Analytics & Data,41
A00292,AI & ML,60
A00292,Security,45
A00292,Applications,34
A00292,Integration,28
A00293,Infrastructure,42
A00293,Database,98
A00293,Analytics & Data,32
A00293,AI & ML,49
A00293,Security,42
A00293,Applications,45
A00293,Integration,40
A00294,Infrastructure,39
A00294,Database,42
A00294,Analytics & Data,34
A00294,AI & ML,50
A00294,Security,51
