account_id,channel,days_ago
A00078,Event,61
A00078,Product Page,15
A00078,Webinar,58
A00078,Campaign,55
A00078,Website,31
A00078,Event,66
A00078,Webinar,33
A00078,Product Page,47
A00078,Event,65
A00079,Event,11
A00079,Campaign,16
A00079,Campaign,31
A00079,Webinar,56
A00079,Campaign,25
A00079,Webinar,32
A00079,Event,50
A00079,Product Page,53
A00079,Campaign,65
A00079,Event,11
A00079,Website,55
A00079,Product Page,8
A00079,Website,50
A00079,Website,60
A00079,Webinar,18
A00079,Campaign,32
A00079,Product Page,8
A00079,Product Page,35
A00079,Product Page,70
A00079,Event,48
A00079,Product Page,42
A00080,Event,12
A00080,Webinar,68
A00080,Webinar,38
A00080,Webinar,6
A00080,Website,65
A00080,Campaign,34
A00080,Website,15
A00080,Event,47
A00080,Product Page,16
A00080,Webinar,41
A00080,Campaign,13
A00080,Webinar,47
A00080,Campaign,75
A00080,Product Page,5
A00080,Campaign,8
A00080,Event,69
A00080,Webinar,74
A00080,Event,62
A00080,Campaign,74
A00080,Website,20
A00080,Product Page,21
A00080,Product Page,68
A00080,Webinar,65
A00080,Webinar,35
A00080,Website,69
A00080,Campaign,15
A00080,Event,31
A00081,Event,144
A00081,Campaign,119
A00081,Product Page,343
A00081,Webinar,104
A00081,Product Page,234
A00081,Campaign,114
A00081,Campaign,359
A00081,Webinar,289
A00081,Product Page,152
A00081,Product Page,130
A00082,Product Page,65
A00082,Campaign,162
A00082,Campaign,50
A00082,Event,143
A00082,Product Page,54
A00082,Event,82
A00082,Event,134
A00082,Campaign,173
A00082,Event,58
A00082,Webinar,124
A00082,Event,80
A00082,Campaign,151
A00082,Website,39
A00082,Webinar,88
A00082,Campaign,64
A00082,Product Page,188
A00082,Webinar,134
A00083,Website,24
A00083,Webinar,64
A00083,Event,8
A00083,Campaign,19
A00083,Product Page,48
A00083,Product Page,21
A00083,Campaign,62
A00083,Product Page,67
A00083,Website,11
A00083,Campaign,43
A00083,Webinar,58
A00083,Webinar,51
A00083,Website,28
A00083,Product Page,69
A00083,Event,10
A00083,Campaign,65
A00083,Webinar,9
A00083,Campaign,19
A00083,Website,43
A00083,Webinar,45
A00083,Product Page,71
A00083,Product Page,63
A00083,Campaign,25
A00083,Product Page,8
A00084,Webinar,23
A00084,Webinar,9
A00084,Campaign,19
A00084,Product Page,24
A00084,Campaign,10
A00084,Campaign,6
A00084,Event,11
A00084,Webinar,3
A00084,Product Page,17
A00084,Webinar,11
A00084,Webinar,25
A00084,Product Page,23
A00084,Webinar,14
A00084,Campaign,12
A00084,Product Page,12
A00084,Event,7
A00084,Event,10
A00084,Event,9
A00084,Event,23
A00084,Product Page,3
A00084,Webinar,14
A00084,Campaign,21
A00084,Website,19
A00084,Event,14
A00084,Event,3
A00084,Campaign,8
A00085,Product Page,110
A00085,Webinar,60
A00085,Website,100
A00085,Product Page,86
A00085,Campaign,97
A00085,Webinar,166
A00085,Campaign,84
A00085,Webinar,187
A00085,Event,102
A00085,Product Page,174
A00085,Product Page,38
A00085,Product Page,175
A00085,Product Page,136
A00086,Webinar,8
A00086,Website,14
A00086,Webinar,25
A00086,Event,8
A00086,Campaign,2
A00086,Website,7
A00086,Product Page,17
A00086,Product Page,12
A00086,Event,7
A00086,Product Page,22
A00086,Website,4
A00086,Website,19
A00086,Webinar,11
A00086,Website,25
A00086,Website,15
A00086,Website,7
A00086,Product Page,6
A00086,Product Page,17
A00086,Webinar,24
A00086,Website,10
A00086,Website,12
A00086,Webinar,2
A00086,Website,25
A00086,Product Page,18
A00086,Campaign,2
A00086,Website,12
A00087,Event,165
A00087,Event,186
A00087,Website,102
A00087,Event,109
A00087,Webinar,165
A00087,Product Page,170
A00087,Campaign,92
A00087,Product Page,139
A00087,Event,172
A00087,Product Page,131
A00087,Website,147
A00087,Campaign,104
A00087,Webinar,155
A00088,Webinar,179
A00088,Webinar,52
A00088,Event,119
A00088,Website,171
A00088,Event,183
A00088,Website,71
A00088,Product Page,120
A00088,Event,69
A00088,Product Page,154
A00088,Website,100
A00088,Campaign,141
A00088,Website,75
A00088,Webinar,43
A00088,Campaign,130
A00088,Event,125
A00088,Event,168
A00088,Product Page,98
A00088,Webinar,131
A00088,Campaign,85
A00089,Event,56
A00089,Webinar,45
A00089,Campaign,145
A00089,Webinar,107
A00089,Campaign,104
A00089,Webinar,41
A00089,Website,161
A00089,Website,162
A00089,Webinar,147
A00089,Campaign,62
A00089,Product Page,60
A00089,Campaign,160
A00089,Event,127
A00089,Campaign,79
A00089,Campaign,164
A00090,Event,28
A00090,Website,12
A00090,Event,43
A00090,Website,50
A00090,Campaign,54
A00090,Website,25
A00090,Webinar,26
A00090,Product Page,41
A00090,Product Page,32
A00090,Webinar,57
A00090,Campaign,49
A00090,Event,52
A00090,Campaign,35
A00090,Campaign,28
A00090,Campaign,38
A00090,Event,56
A00090,Event,49
A00090,Product Page,48
A00090,Product Page,10
A00090,Campaign,8
A00090,Campaign,16
A00090,Event,17
A00090,Product Page,49
A00090,Product Page,55
A00090,Campaign,6
A00090,Website,47
A00091,Event,2
A00091,Campaign,4
A00091,Event,2
A00091,Website,1
A00091,Product Page,2
A00091,Website,4
A00091,Campaign,5
A00091,Campaign,5
A00091,Website,6
A00091,Campaign,4
A00091,Webinar,4
A00091,Campaign,3
A00091,Webinar,1
A00091,Campaign,2
A00091,Website,4
A00091,Event,3
A00091,Website,1
A00091,Webinar,5
A00091,Website,1
A00091,Campaign,2
A00091,Campaign,3
A00091,Campaign,1
A00091,Website,5
A00091,Website,1
A00091,Product Page,3
A00091,Webinar,4
A00091,Website,3
A00091,Event,3
A00092,Event,226
A00092,Webinar,358
A00092,Campaign,100
A00092,Webinar,254
A00093,Campaign,158
A00093,Campaign,184
A00093,Campaign,144
A00093,Campaign,296
A00093,Website,168
A00093,Website,347
A00094,Website,68
A00094,Webinar,17
A00094,Event,20
A00094,Event,13
A00094,Event,12
A00094,Webinar,43
A00094,Product Page,11
A00094,Webinar,10
A00094,Webinar,43
A00094,Product Page,39
A00094,Webinar,49
A00094,Webinar,45
A00094,Product Page,72
A00094,Webinar,59
A00094,Website,38
A00094,Product Page,45
A00094,Product Page,29
A00094,Product Page,21
A00094,Event,45
A00094,Event,51
A00094,Product Page,53
A00094,Campaign,12
A00094,Campaign,42
A00094,Webinar,34
A00095,Campaign,228
A00095,Website,268
A00095,Product Page,295
A00095,Product Page,286
A00096,Webinar,39
A00096,Campaign,29
A00096,Event,67
A00096,Event,56
A00096,Webinar,34
A00096,Product Page,57
A00096,Campaign,43
A00096,Webinar,26
A00096,Webinar,5
A00096,Product Page,14
A00096,Website,8
A00096,Product Page,46
A00096,Webinar,54
A00096,Website,73
A00096,Website,70
A00096,Event,48
A00096,Event,28
A00096,Campaign,14
A00096,Product Page,19
A00096,Webinar,38
A00096,Webinar,23
A00096,Webinar,63
A00096,Product Page,7
A00096,Webinar,67
A00096,Event,12
A00097,Event,49
A00097,Campaign,33
A00097,Event,21
A00097,Product Page,26
A00097,Campaign,18
A00097,Product Page,45
A00097,Website,73
A00097,Event,45
A00097,Product Page,6
A00097,Website,74
A00097,Event,21
A00097,Campaign,13
A00097,Webinar,9
A00097,Campaign,41
A00097,Campaign,55
A00097,Webinar,40
A00097,Webinar,68
A00097,Event,72
A00097,Product Page,65
A00097,Product Page,47
A00097,Website,9
A00097,Webinar,51
A00097,Campaign,13
A00098,Product Page,106
A00098,Campaign,48
A00098,Product Page,159
A00098,Event,40
A00098,Campaign,85
A00098,Website,100
A00098,Campaign,67
A00098,Webinar,128
A00098,Website,154
A00098,Website,74
A00098,Campaign,135
A00098,Campaign,107
A00098,Website,92
A00098,Campaign,152
A00098,Event,185
A00098,Product Page,172
A00098,Website,136
A00098,Event,66
A00098,Campaign,174
A00099,Website,72
A00099,Webinar,20
A00099,Campaign,63
A00099,Event,26
A00099,Webinar,22
A00099,Campaign,40
A00099,Webinar,56
A00099,Event,72
A00099,Product Page,10
A00099,Webinar,28
A00099,Webinar,32
A00099,Product Page,25
A00099,Campaign,33
A00099,Webinar,73
A00099,Event,5
A00099,Website,56
A00099,Website,9
A00099,Event,71
A00099,Event,60
A00099,Website,39
A00099,Campaign,33
A00099,Event,24
A00099,Event,21
A00099,Event,66
A00100,Webinar,294
A00100,Website,331
A00100,Event,363
A00100,Event,168
A00100,Product Page,182
A00101,Event,117
A00101,Website,116
A00101,Event,83
A00101,Campaign,112
A00101,Website,176
A00101,Campaign,130
A00101,Website,51
A00101,Webinar,100
A00101,Website,157
A00101,Campaign,48
A00101,Event,121
A00101,Webinar,91
A00101,Website,144
A00101,Webinar,45
A00101,Product Page,160
A00101,Product Page,97
A00101,Event,166
A00101,Webinar,124
A00101,Event,103
A00101,Website,87
A00102,Website,299
A00102,Campaign,260
A00102,Event,349
A00102,Webinar,278
A00102,Campaign,356
A00102,Product Page,262
A00103,Campaign,22
A00103,Campaign,50
A00103,Event,72
A00103,Campaign,11
A00103,Event,65
A00103,Event,36
A00103,Product Page,52
A00103,Webinar,58
A00103,Event,34
A00103,Event,37
A00103,Campaign,52
A00103,Campaign,18
A00103,Product Page,29
A00103,Website,7
A00103,Campaign,66
A00103,Event,72
A00103,Campaign,64
A00103,Campaign,21
A00103,Campaign,41
A00103,Product Page,31
A00103,Event,44
A00103,Webinar,55
A00104,Website,18
A00104,Product Page,37
A00104,Webinar,26
A00104,Event,21
A00104,Website,45
A00104,Webinar,52
A00104,Website,50
A00104,Webinar,55
A00104,Event,72
A00104,Website,18
A00104,Product Page,5
A00104,Webinar,68
A00104,Website,11
A00104,Product Page,44
A00104,Campaign,27
A00104,Product Page,38
A00104,Campaign,11
A00104,Product Page,27
A00104,Webinar,34
A00104,Product Page,14
A00104,Campaign,74
A00104,Campaign,64
A00104,Website,13
A00105,Webinar,22
A00105,Webinar,47
A00105,Website,39
A00105,Website,40
A00105,Event,54
A00105,Campaign,5
A00105,Product Page,64
A00105,Event,28
A00105,Campaign,27
A00105,Website,36
A00105,Campaign,44
A00105,Event,9
A00105,Product Page,15
A00105,Event,22
A00105,Webinar,61
A00105,Website,25
A00105,Product Page,28
A00105,Event,60
A00105,Product Page,57
A00105,Event,54
A00105,Campaign,34
A00105,Webinar,67
A00105,Webinar,65
A00105,Website,25
A00105,Website,75
A00105,Webinar,56
A00105,Campaign,62
A00106,Webinar,91
A00106,Campaign,317
A00106,Website,92
A00106,Website,253
A00106,Product Page,268
A00106,Webinar,315
A00106,Campaign,287
A00106,Event,162
A00106,Campaign,338
A00107,Product Page,71
A00107,Campaign,38
A00107,Campaign,34
A00107,Product Page,68
A00107,Website,23
A00107,Event,19
A00107,Webinar,41
A00107,Website,23
A00107,Website,66
A00107,Product Page,8
A00107,Event,66
A00107,Webinar,22
A00107,Website,23
A00107,Webinar,44
A00107,Campaign,47
A00107,Product Page,6
A00107,Event,28
A00107,Website,72
A00107,Campaign,58
A00107,Webinar,11
A00107,Event,58
A00107,Webinar,28
A00107,Product Page,56
A00107,Event,27
A00108,Website,135
A00108,Webinar,105
A00108,Product Page,161
A00108,Webinar,63
A00108,Website,61
A00108,Campaign,81
A00108,Website,83
A00108,Webinar,166
A00108,Website,103
A00108,Event,71
A00108,Website,89
A00108,Website,137
A00108,Event,157
A00108,Website,148
A00108,Campaign,150
A00108,Webinar,64
A00108,Product Page,36
A00108,Product Page,125
A00108,Product Page,107
A00108,Website,95
A00109,Campaign,38
A00109,Campaign,12
A00109,Event,46
A00109,Product Page,18
A00109,Product Page,17
A00109,Product Page,40
A00109,Campaign,48
A00109,Campaign,72
A00109,Event,55
A00109,Product Page,35
A00109,Campaign,15
A00109,Event,11
A00109,Campaign,5
A00109,Event,23
A00109,Website,23
A00109,Website,41
A00109,Event,18
A00109,Product Page,20
A00109,Website,68
A00109,Website,5
A00109,Event,23
A00109,Product Page,19
A00110,Webinar,60
A00110,Website,12
A00110,Webinar,13
A00110,Product Page,29
A00110,Webinar,26
A00110,Campaign,6
A00110,Campaign,54
A00110,Website,60
A00110,Webinar,6
A00110,Website,38
A00110,Campaign,11
A00110,Event,50
A00110,Webinar,64
A00110,Campaign,49
A00110,Website,69
A00110,Webinar,48
A00110,Product Page,5
A00110,Event,55
A00110,Campaign,21
A00110,Website,61
A00110,Event,69
A00110,Campaign,55
A00110,Webinar,62
A00110,Campaign,38
A00110,Webinar,53
A00111,Event,162
A00111,Campaign,136
A00111,Webinar,132
A00111,Product Page,207
A00111,Event,164
A00111,Event,269
A00111,Product Page,180
A00111,Event,139
A00111,Product Page,94
A00112,Campaign,7
A00112,Website,18
A00112,Event,36
A00112,Webinar,7
A00112,Website,55
A00112,Website,33
A00112,Event,67
A00112,Webinar,46
A00112,Webinar,34
A00112,Product Page,33
A00112,Webinar,55
A00112,Campaign,44
A00112,Website,67
A00112,Webinar,24
A00112,Website,30
A00112,Webinar,64
A00112,Webinar,18
A00112,Product Page,5
A00112,Campaign,25
A00112,Website,23
A00112,Website,65
A00112,Website,32
A00112,Website,43
A00112,Webinar,64
A00112,Webinar,8
A00112,Event,47
A00113,Website,193
A00113,Event,204
A00113,Event,332
A00113,Website,232
A00113,Event,126
A00113,Product Page,345
A00113,Campaign,140
A00113,Event,116
A00113,Campaign,363
A00113,Event,192
A00114,Event,14
A00114,Webinar,19
A00114,Event,12
A00114,Product Page,15
A00114,Webinar,11
A00114,Campaign,21
A00114,Campaign,20
A00114,Webinar,8
A00114,Product Page,19
A00114,Product Page,20
A00114,Campaign,10
A00114,Webinar,15
A00114,Event,13
A00114,Campaign,2
A00114,Campaign,10
A00114,Website,24
A00114,Event,15
A00114,Product Page,21
A00114,Webinar,14
A00114,Product Page,4
A00114,Campaign,12
A00114,Webinar,25
A00114,Website,4
A00114,Webinar,19
A00114,Event,3
A00114,Campaign,14
A00114,Website,14
A00115,Website,163
A00115,Webinar,159
A00115,Campaign,190
A00115,Product Page,107
A00115,Campaign,47
A00115,Product Page,91
A00115,Event,100
A00115,Product Page,88
A00115,Product Page,67
A00115,Webinar,160
A00115,Webinar,186
A00115,Website,119
A00115,Event,127
A00115,Product Page,188
A00116,Campaign,230
A00116,Website,162
A00116,Event,211
A00117,Campaign,49
A00117,Event,45
A00117,Campaign,13
A00117,Campaign,61
A00117,Campaign,66
A00117,Webinar,19
A00117,Webinar,17
A00117,Webinar,40
A00117,Event,48
A00117,Website,32
A00117,Product Page,25
A00117,Webinar,43
A00117,Webinar,31
A00117,Webinar,36
A00117,Campaign,45
A00117,Campaign,32
A00117,Webinar,26
A00117,Event,56
A00117,Product Page,59
A00117,Product Page,21
A00117,Campaign,7
A00117,Website,11
A00118,Campaign,190
A00118,Website,151
A00118,Webinar,161
A00118,Campaign,91
A00118,Event,63
A00118,Website,151
A00118,Website,80
A00118,Webinar,51
A00118,Event,62
A00118,Product Page,177
A00118,Campaign,50
A00118,Event,70
A00118,Campaign,69
A00118,Product Page,51
A00118,Website,48
A00118,Webinar,138
A00118,Campaign,55
A00118,Event,167
A00119,Event,49
A00119,Webinar,75
A00119,Product Page,64
A00119,Campaign,26
A00119,Campaign,13
A00119,Webinar,73
A00119,Campaign,34
A00119,Event,42
A00119,Campaign,31
A00119,Event,54
A00119,Webinar,40
A00119,Event,34
A00119,Webinar,25
A00119,Website,38
A00119,Product Page,42
A00119,Webinar,14
A00119,Event,53
A00119,Website,20
A00119,Webinar,44
A00119,Website,27
A00119,Campaign,51
A00119,Campaign,72
A00120,Product Page,7
A00120,Website,21
A00120,Event,16
A00120,Event,9
A00120,Website,14
A00120,Website,7
A00120,Campaign,17
A00120,Campaign,10
A00120,Webinar,23
A00120,Campaign,12
A00120,Product Page,21
A00120,Event,4
A00120,Campaign,9
A00120,Event,6
A00120,Website,15
A00120,Website,25
A00120,Webinar,15
A00120,Campaign,20
A00120,Campaign,3
A00120,Campaign,23
A00120,Campaign,16
A00120,Event,13
A00120,Event,5
A00120,Event,19
A00120,Event,2
A00120,Campaign,6
A00120,Website,10
A00121,Campaign,5
A00121,Campaign,20
A00121,Campaign,5
A00121,Product Page,64
A00121,Website,10
A00121,Webinar,41
A00121,Website,52
A00121,Event,72
A00121,Website,61
A00121,Website,5
A00121,Campaign,63
A00121,Event,44
A00121,Event,66
A00121,Event,55
A00121,Product Page,40
A00121,Campaign,13
A00121,Campaign,10
A00121,Event,10
A00121,Product Page,35
A00121,Campaign,10
A00121,Website,47
A00121,Campaign,38
A00121,Website,62
A00121,Website,54
A00121,Webinar,36
A00121,Product Page,14
A00121,Website,66
A00122,Product Page,55
A00122,Campaign,72
A00122,Product Page,75
A00122,Webinar,43
A00122,Website,128
A00122,Website,35
A00122,Campaign,72
A00122,Campaign,174
A00122,Product Page,85
A00122,Product Page,188
A00122,Webinar,65
A00122,Website,167
A00122,Event,134
A00123,Website,52
A00123,Campaign,35
A00123,Campaign,11
A00123,Webinar,56
A00123,Webinar,20
A00123,Webinar,22
A00123,Webinar,70
A00123,Website,54
A00123,Webinar,27
A00123,Event,5
A00123,Product Page,46
A00123,Product Page,44
A00123,Event,7
A00123,Event,9
A00123,Product Page,58
A00123,Product Page,6
A00123,Product Page,8
A00123,Website,72
A00123,Event,55
A00123,Webinar,50
A00123,Campaign,59
A00123,Event,37
A00123,Event,67
A00123,Product Page,50
A00123,Product Page,45
A00123,Product Page,69
A00124,Product Page,128
A00124,Campaign,226
A00124,Campaign,120
A00124,Webinar,263
A00124,Product Page,229
A00124,Event,323
A00124,Campaign,173
A00124,Event,96
A00125,Event,2
A00125,Webinar,17
A00125,Product Page,11
A00125,Event,20
A00125,Campaign,10
A00125,Webinar,9
A00125,Product Page,12
A00125,Product Page,19
A00125,Product Page,21
A00125,Product Page,12
A00125,Event,19
A00125,Website,19
A00125,Website,24
A00125,Campaign,12
A00125,Campaign,3
A00125,Webinar,20
A00125,Event,19
A00125,Webinar,4
A00125,Campaign,13
A00125,Event,4
A00125,Event,11
A00125,Website,20
A00125,Webinar,19
A00125,Webinar,21
A00125,Event,8
A00125,Campaign,13
A00126,Webinar,311
A00126,Campaign,187
A00126,Webinar,141
A00126,Campaign,104
A00126,Campaign,353
