account_id,product_family,competitor,intensity
A00200,Security,Competitor B,88
A00200,Applications,Competitor B,75
A00200,Integration,Competitor A,49
A00201,Database,Competitor B,32
A00201,Analytics & Data,Competitor B,24
A00201,Integration,Competitor C,14
A00202,Database,Competitor D,93
A00202,Analytics & Data,Competitor A,75
A00202,AI & ML,Competitor D,59
A00202,Applications,Competitor A,55
A00203,Infrastructure,Competitor D,73
A00203,Database,Competitor A,97
A00203,Analytics & Data,Competitor C,97
A00203,AI & ML,Competitor A,97
A00203,Security,Competitor C,99
A00203,Applications,Competitor A,100
A00203,Integration,Competitor B,44
A00204,Infrastructure,Competitor D,88
A00204,Analytics & Data,Competitor B,81
A00204,AI & ML,Competitor C,70
A00204,Applications,Competitor D,90
A00204,Integration,Competitor C,72
A00205,Infrastructure,Competitor D,79
A00205,Database,Competitor A,86
A00205,Applications,Competitor A,79
A00205,Integration,Competitor B,82
A00206,Infrastructure,Competitor C,76
A00206,Security,Competitor C,64
A00206,Applications,Competitor B,82
A00207,AI & ML,Competitor B,89
A00207,Applications,Competitor D,100
A00207,Integration,Competitor A,81
A00209,AI & ML,Competitor A,53
A00209,Security,Competitor C,40
A00209,Applications,Competitor B,90
A00209,Integration,Competitor D,72
A00210,Infrastructure,Competitor D,68
A00210,Database,Competitor D,76
A00210,Analytics & Data,Competitor B,91
A00210,Security,Competitor B,85
A00210,Applications,Competitor D,77
A00211,Database,Competitor D,92
A00211,Analytics & Data,Competitor C,54
A00211,AI & ML,Competitor C,46
A00211,Applications,Competitor C,54
A00212,Infrastructure,Competitor C,75
A00212,Analytics & Data,Competitor A,99
A00212,AI & ML,Competitor D,73
A00212,Security,Competitor B,71
A00212,Applications,Competitor B,87
A00212,Integration,Competitor C,46
A00213,Database,Competitor B,76
A00213,Analytics & Data,Competitor D,76
A00213,Security,Competitor A,72
A00213,Integration,Competitor A,87
A00214,Database,Competitor D,71
A00214,Analytics & Data,Competitor C,98
A00214,AI & ML,Competitor A,63
A00214,Integration,Competitor A,83
A00215,Infrastructure,Competitor B,98
A00215,Database,Competitor D,71
A00215,Analytics & Data,Competitor D,65
A00215,AI & ML,Competitor C,100
A00215,Security,Competitor C,70
A00215,Applications,Competitor A,50
A00215,Integration,Competitor D,84
A00216,Infrastructure,Competitor C,99
A00216,Database,Competitor D,98
A00216,Analytics & Data,Competitor D,80
A00216,AI & ML,Competitor B,97
A00216,Applications,Competitor A,97
A00216,Integration,Competitor D,69
A00217,Infrastructure,Competitor D,84
A00217,Database,Competitor D,71
A00217,Analytics & Data,Competitor D,84
A00217,Security,Competitor D,99
A00217,Applications,Competitor B,100
A00217,Integration,Competitor D,79
A00218,Database,Competitor D,68
A00218,Analytics & Data,Competitor A,90
A00218,AI & ML,Competitor A,89
A00218,Security,Competitor C,100
A00218,Applications,Competitor C,58
A00218,Integration,Competitor C,86
A00219,Analytics & Data,Competitor A,19
A00220,Infrastructure,Competitor C,92
A00220,Database,Competitor A,73
A00220,Analytics & Data,Competitor D,51
A00221,Infrastructure,Competitor C,70
A00221,AI & ML,Competitor C,76
A00221,Security,Competitor A,86
A00222,Infrastructure,Competitor B,100
A00222,Database,Competitor A,97
A00222,Analytics & Data,Competitor B,80
A00222,AI & ML,Competitor A,98
A00222,Applications,Competitor C,99
A00224,Infrastructure,Competitor D,93
A00224,Analytics & Data,Competitor B,61
A00225,Analytics & Data,Competitor C,77
A00225,Applications,Competitor D,68
A00226,Database,Competitor B,40
A00226,Analytics & Data,Competitor C,24
A00227,Database,Competitor B,51
A00227,Analytics & Data,Competitor C,82
A00227,AI & ML,Competitor B,84
A00227,Security,Competitor C,92
A00227,Integration,Competitor A,64
A00228,Infrastructure,Competitor B,58
A00228,Database,Competitor D,89
A00228,Analytics & Data,Competitor B,17
A00228,AI & ML,Competitor A,97
A00228,Security,Competitor D,73
A00228,Applications,Competitor A,89
A00228,Integration,Competitor C,85
A00229,Analytics & Data,Competitor D,55
A00229,AI & ML,Competitor B,75
A00229,Integration,Competitor D,83
A00230,AI & ML,Competitor B,92
A00230,Applications,Competitor A,98
A00230,Integration,Competitor D,38
A00231,Infrastructure,Competitor D,40
A00231,Database,Competitor D,100
A00231,AI & ML,Competitor B,72
A00231,Security,Competitor C,82
A00232,Infrastructure,Competitor B,41
A00232,Database,Competitor C,56
A00232,Analytics & Data,Competitor A,36
A00232,AI & ML,Competitor D,44
A00232,Security,Competitor B,36
A00232,Applications,Competitor C,66
A00232,Integration,Competitor A,87
A00233,Analytics & Data,Competitor C,86
A00234,Infrastructure,Competitor C,43
A00234,Database,Competitor A,70
A00234,AI & ML,Competitor A,66
A00234,Applications,Competitor A,98
A00235,Infrastructure,Competitor B,39
A00235,Database,Competitor D,97
A00235,Analytics & Data,Competitor C,81
A00235,AI & ML,Competitor A,98
A00235,Security,Competitor C,69
A00235,Applications,Competitor D,43
A00236,Infrastructure,Competitor A,80
A00236,Analytics & Data,Competitor C,78
A00236,Security,Competitor C,81
A00236,Applications,Competitor A,80
A00236,Integration,Competitor A,65
A00237,Infrastructure,Competitor A,37
A00237,Database,Competitor A,18
A00237,Analytics & Data,Competitor B,50
A00237,AI & ML,Competitor C,54
A00238,Infrastructure,Competitor B,92
A00238,Database,Competitor B,69
A00238,Analytics & Data,Competitor C,100
A00238,AI & ML,Competitor B,100
A00238,Security,Competitor B,97
A00238,Applications,Competitor D,85
A00238,Integration,Competitor D,99
A00239,Infrastructure,Competitor B,89
A00240,Infrastructure,Competitor B,89
A00240,Database,Competitor A,78
A00240,Integration,Competitor B,42
A00241,Infrastructure,Competitor A,98
A00241,Database,Competitor A,89
A00241,AI & ML,Competitor A,73
A00241,Security,Competitor B,90
A00241,Integration,Competitor D,83
A00242,Analytics & Data,Competitor A,78
A00242,Security,Competitor D,67
A00242,Applications,Competitor C,61
A00242,Integration,Competitor D,69
A00243,Applications,Competitor A,36
A00244,Infrastructure,Competitor D,78
A00244,Analytics & Data,Competitor A,87
A00244,Security,Competitor B,38
A00244,Applications,Competitor C,55
A00245,Infrastructure,Competitor C,100
A00245,Database,Competitor B,72
A00245,Analytics & Data,Competitor B,70
A00245,Security,Competitor A,98
A00245,Applications,Competitor B,83
A00245,Integration,Competitor C,98
A00246,Database,Competitor D,92
A00246,Analytics & Data,Competitor D,10
A00247,Database,Competitor B,70
A00247,Analytics & Data,Competitor D,98
A00247,AI & ML,Competitor C,99
A00247,Security,Competitor D,98
A00247,Applications,Competitor D,72
A00247,Integration,Competitor A,99
A00248,Infrastructure,Competitor C,98
A00248,Security,Competitor C,100
A00248,Applications,Competitor B,100
A00248,Integration,Competitor C,98
A00249,Infrastructure,Competitor C,57
A00249,Database,Competitor B,81
A00249,AI & ML,Competitor B,99
A00249,Security,Competitor D,90
A00249,Applications,Competitor A,69
A00249,Integration,Competitor A,38
A00250,Database,Competitor C,66
A00250,Applications,Competitor A,52
A00250,Integration,Competitor B,47
A00251,Infrastructure,Competitor C,98
A00251,Database,Competitor C,99
A00251,Analytics & Data,Competitor A,97
A00251,AI & ML,Competitor D,28
A00251,Security,Competitor B,81
A00251,Integration,Competitor B,52
A00252,AI & ML,Competitor D,54
A00252,Applications,Competitor B,82
A00252,Integration,Competitor A,47
A00253,Infrastructure,Competitor A,99
A00253,Database,Competitor C,100
A00253,Analytics & Data,Competitor A,59
A00253,AI & ML,Competitor C,99
A00253,Security,Competitor B,46
A00253,Applications,Competitor C,82
A00253,Integration,Competitor A,68
A00254,Security,Competitor A,52
A00255,Infrastructure,Competitor D,37
A00255,Security,Competitor B,23
A00256,Infrastructure,Competitor D,97
A00256,Security,Competitor C,90
A00256,Applications,Competitor B,91
A00257,Infrastructure,Competitor B,98
A00257,Security,Competitor D,86
A00257,Applications,Competitor C,74
A00257,Integration,Competitor C,74
A00258,Database,Competitor D,58
A00258,Analytics & Data,Competitor B,10
A00258,AI & ML,Competitor A,33
A00258,Integration,Competitor A,46
A00259,Database,Competitor C,38
A00259,Security,Competitor A,34
A00260,Infrastructure,Competitor B,35
A00260,Database,Competitor C,90
A00260,Analytics & Data,Competitor C,37
A00260,AI & ML,Competitor A,100
A00260,Security,Competitor A,74
A00260,Applications,Competitor B,71
A00261,Analytics & Data,Competitor D,83
A00261,Integration,Competitor A,52
A00262,Infrastructure,Competitor C,81
A00262,Database,Competitor B,73
A00262,Analytics & Data,Competitor A,63
A00263,Infrastructure,Competitor D,51
A00263,Database,Competitor C,73
A00263,Applications,Competitor D,58
A00263,Integration,Competitor D,97
A00264,Infrastructure,Competitor C,97
A00264,Database,Competitor A,99
A00264,Analytics & Data,Competitor B,91
A00264,AI & ML,Competitor D,98
A00264,Security,Competitor D,17
A00264,Applications,Competitor A,97
A00264,Integration,Competitor C,97
A00265,Infrastructure,Competitor A,76
A00265,Analytics & Data,Competitor A,52
A00265,AI & ML,Competitor A,75
A00265,Security,Competitor B,58
A00265,Applications,Competitor A,43
A00266,AI & ML,Competitor C,91
A00266,Applications,Competitor A,44
A00267,Database,Competitor C,97
A00267,AI & ML,Competitor A,84
A00267,Security,Competitor B,68
A00267,Applications,Competitor B,90
A00268,Database,Competitor A,69
A00269,Database,Competitor C,18
A00269,Analytics & Data,Competitor A,46
A00270,Infrastructure,Competitor D,81
A00270,Analytics & Data,Competitor D,56
A00270,Security,Competitor C,49
A00270,Applications,Competitor D,45
A00270,Integration,Competitor B,42
A00271,Infrastructure,Competitor A,37
A00272,AI & ML,Competitor A,81
A00273,Infrastructure,Competitor A,98
A00273,Database,Competitor D,97
A00273,Analytics & Data,Competitor A,69
A00273,AI & ML,Competitor D,99
A00273,Security,Competitor B,80
A00273,Applications,Competitor D,99
A00273,Integration,Competitor A,100
A00274,Infrastructure,Competitor C,50
A00274,Applications,Competitor D,78
A00275,Infrastructure,Competitor B,13
A00275,AI & ML,Competitor A,50
A00275,Integration,Competitor C,81
A00276,Applications,Competitor B,51
A00277,AI & ML,Competitor B,74
A00277,Applications,Competitor A,99
A00277,Integration,Competitor B,83
A00278,Database,Competitor A,36
A00278,Analytics & Data,Competitor A,32
A00278,AI & ML,Competitor D,36
A00279,Infrastructure,Competitor C,99
A00279,Security,Competitor A,80
A00280,Analytics & Data,Competitor A,87
A00280,Applications,Competitor B,72
A00281,Analytics & Data,Competitor B,45
A00281,Security,Competitor B,79
A00282,Security,Competitor C,84
A00282,Applications,Competitor A,58
A00283,AI & ML,Competitor D,39
A00283,Integration,Competitor C,66
A00284,Infrastructure,Competitor A,43
A00284,AI & ML,Competitor B,93
A00284,Security,Competitor B,76
A00284,Integration,Competitor A,42
A00285,AI & ML,Competitor C,61
A00285,Security,Competitor D,80
A00286,Analytics & Data,Competitor D,13
A00286,AI & ML,Competitor B,93
A00287,Security,Competitor B,85
A00287,Applications,Competitor B,93
A00288,Database,Competitor A,26
A00288,Analytics & Data,Competitor C,12
A00288,Security,Competitor A,88
A00289,Infrastructure,Competitor B,75
A00289,Database,Competitor A,42
A00289,Security,Competitor B,52
A00289,Integration,Competitor D,76
A00290,Infrastructure,Competitor B,98
A00290,Analytics & Data,Competitor B,97
A00290,AI & ML,Competitor A,99
A00290,Applications,Competitor B,100
A00290,Integration,Competitor A,73
A00291,Infrastructure,Competitor A,87
A00291,Database,Competitor C,78
A00291,AI & ML,Competitor D,68
A00291,Applications,Competitor B,92
A00292,Infrastructure,Competitor C,98
A00292,Database,Competitor A,68
A00292,Analytics & Data,Competitor D,99
A00292,AI & ML,Competitor D,100
A00292,Security,Competitor D,99
A00292,Applications,Competitor B,100
A00292,Integration,Competitor C,99
A00293,Database,Competitor B,81
A00293,Analytics & Data,Competitor D,77
A00293,AI & ML,Competitor C,68
A00293,Security,Competitor D,86
A00293,Applications,Competitor B,99
A00296,Analytics & Data,Competitor C,71
A00296,Security,Competitor C,78
A00296,Integration,Competitor B,92
A00297,Infrastructure,Competitor D,92
A00297,Database,Competitor D,97
A00297,Analytics & Data,Competitor A,85
A00297,Security,Competitor B,99
A00297,Applications,Competitor B,89
A00297,Integration,Competitor C,98
A00298,AI & ML,Competitor B,56
A00299,Infrastructure,Competitor B,99
A00299,Analytics & Data,Competitor A,69
A00299,AI & ML,Competitor A,99
A00299,Security,Competitor D,99
A00299,Applications,Competitor A,92
A00299,Integration,Competitor A,74
A00300,Infrastructure,Competitor B,74
A00300,Analytics & Data,Competitor D,89
A00300,AI & ML,Competitor A,87
A00300,Integration,Competitor A,83
A00301,Analytics & Data,Competitor D,66
A00301,AI & ML,Competitor D,69
A00301,Applications,Competitor D,56
A00301,Integration,Competitor A,45
A00302,AI & ML,Competitor A,74
A00304,Infrastructure,Competitor B,65
A00304,AI & ML,Competitor C,93
A00304,Applications,Competitor B,71
A00304,Integration,Competitor D,38
A00305,Database,Competitor A,97
A00305,Applications,Competitor C,70
A00305,Integration,Competitor B,80
A00306,Database,Competitor B,82
A00306,Analytics & Data,Competitor C,80
A00306,Security,Competitor B,99
A00306,Applications,Competitor D,72
A00306,Integration,Competitor D,85
A00307,Applications,Competitor A,62
A00308,Infrastructure,Competitor A,98
A00308,Database,Competitor D,97
A00308,Analytics & Data,Competitor C,42
A00308,Security,Competitor C,73
A00308,Integration,Competitor D,82
A00309,Infrastructure,Competitor B,18
A00309,AI & ML,Competitor C,54
A00310,Analytics & Data,Competitor C,76
A00310,AI & ML,Competitor B,79
A00310,Applications,Competitor C,69
A00311,Infrastructure,Competitor D,75
A00311,Database,Competitor A,84
A00311,Analytics & Data,Competitor D,76
A00311,AI & ML,Competitor A,68
A00311,Applications,Competitor C,78
A00312,Security,Competitor A,78
A00312,Applications,Competitor A,22
A00313,Infrastructure,Competitor B,74
A00313,Analytics & Data,Competitor B,76
A00313,AI & ML,Competitor C,74
A00313,Security,Competitor D,69
A00313,Applications,Competitor B,79
A00313,Integration,Competitor B,92
A00314,Database,Competitor B,69
A00314,Analytics & Data,Competitor A,97
A00314,AI & ML,Competitor A,97
A00314,Security,Competitor A,83
A00314,Applications,Competitor D,66
A00314,Integration,Competitor A,98
A00315,Database,Competitor D,74
A00315,Analytics & Data,Competitor C,52
A00315,Security,Competitor C,62
A00315,Applications,Competitor C,48
A00315,Integration,Competitor C,75
A00316,Infrastructure,Competitor B,68
A00316,Database,Competitor A,58
A00316,Analytics & Data,Competitor D,73
A00316,AI & ML,Competitor D,72
A00316,Security,Competitor B,11
A00316,Applications,Competitor D,98
A00317,Infrastructure,Competitor B,62
A00317,Database,Competitor A,98
A00317,Analytics & Data,Competitor B,84
A00317,Security,Competitor B,46
A00317,Applications,Competitor A,91
A00317,Integration,Competitor D,100
A00318,Database,Competitor A,57
A00318,Analytics & Data,Competitor A,77
