account_id,product_family,product_engagement_score
A00182,Analytics & Data,93
A00182,AI & ML,52
A00182,Security,97
A00182,Applications,55
A00182,Integration,45
A00183,Infrastructure,55
A00183,Database,89
A00183,Analytics & Data,68
A00183,AI & ML,80
A00183,Security,76
A00183,Applications,77
A00183,Integration,35
A00184,Infrastructure,11
A00184,Database,30
A00184,Analytics & Data,22
A00184,AI & ML,20
A00184,Security,88
A00184,Applications,42
A00184,Integration,19
A00185,Infrastructure,93
A00185,Database,21
A00185,Analytics & Data,33
A00185,AI & ML,49
A00185,Security,62
A00185,Applications,18
A00185,Integration,35
A00186,Infrastructure,47
A00186,Database,87
A00186,Analytics & Data,93
A00186,AI & ML,92
A00186,Security,99
A00186,Applications,63
A00186,Integration,90
A00187,Infrastructure,22
A00187,Database,64
A00187,Analytics & Data,61
A00187,AI & ML,25
A00187,Security,58
A00187,Applications,20
A00187,Integration,50
A00188,Infrastructure,40
A00188,Database,88
A00188,Analytics & Data,88
A00188,AI & ML,64
A00188,Security,94
A00188,Applications,83
A00188,Integration,14
A00189,Infrastructure,68
A00189,Database,22
A00189,Analytics & Data,80
A00189,AI & ML,72
A00189,Security,59
A00189,Applications,64
A00189,Integration,86
A00190,Infrastructure,89
A00190,Database,90
A00190,Analytics & Data,15
A00190,AI & ML,78
A00190,Security,73
A00190,Applications,66
A00190,Integration,77
A00191,Infrastructure,73
A00191,Database,82
A00191,Analytics & Data,100
A00191,AI & ML,99
A00191,Security,84
A00191,Applications,100
A00191,Integration,87
A00192,Infrastructure,33
A00192,Database,40
A00192,Analytics & Data,79
A00192,AI & ML,90
A00192,Security,32
A00192,Applications,18
A00192,Integration,22
A00193,Infrastructure,66
A00193,Database,63
A00193,Analytics & Data,39
A00193,AI & ML,85
A00193,Security,57
A00193,Applications,68
A00193,Integration,99
A00194,Infrastructure,72
A00194,Database,11
A00194,Analytics & Data,100
A00194,AI & ML,77
A00194,Security,91
A00194,Applications,29
A00194,Integration,71
A00195,Infrastructure,71
A00195,Database,12
A00195,Analytics & Data,87
A00195,AI & ML,33
A00195,Security,50
A00195,Applications,14
A00195,Integration,14
A00196,Infrastructure,99
A00196,Database,85
A00196,Analytics & Data,100
A00196,AI & ML,97
A00196,Security,98
A00196,Applications,98
A00196,Integration,85
A00197,Infrastructure,37
A00197,Database,77
A00197,Analytics & Data,78
A00197,AI & ML,98
A00197,Security,14
A00197,Applications,81
A00197,Integration,93
A00198,Infrastructure,79
A00198,Database,98
A00198,Analytics & Data,97
A00198,AI & ML,98
A00198,Security,98
A00198,Applications,15
A00198,Integration,100
A00199,Infrastructure,64
A00199,Database,92
A00199,Analytics & Data,77
A00199,AI & ML,61
A00199,Security,91
A00199,Applications,80
A00199,Integration,61
A00200,Infrastructure,76
A00200,Database,78
A00200,Analytics & Data,58
A00200,AI & ML,92
A00200,Security,83
A00200,Applications,86
A00200,Integration,47
A00201,Infrastructure,25
A00201,Database,40
A00201,Analytics & Data,33
A00201,AI & ML,15
A00201,Security,37
A00201,Applications,18
A00201,Integration,23
A00202,Infrastructure,15
A00202,Database,86
A00202,Analytics & Data,84
A00202,AI & ML,63
A00202,Security,34
A00202,Applications,59
A00202,Integration,41
A00203,Infrastructure,78
A00203,Database,99
A00203,Analytics & Data,99
A00203,AI & ML,98
A00203,Security,100
A00203,Applications,99
A00203,Integration,59
A00204,Infrastructure,92
A00204,Database,47
A00204,Analytics & Data,89
A00204,AI & ML,83
A00204,Security,76
A00204,Applications,82
A00204,Integration,89
A00205,Infrastructure,76
A00205,Database,83
A00205,Analytics & Data,89
A00205,AI & ML,54
A00205,Security,80
A00205,Applications,87
A00205,Integration,87
A00206,Infrastructure,77
A00206,Database,63
A00206,Analytics & Data,67
A00206,AI & ML,68
A00206,Security,58
A00206,Applications,84
A00206,Integration,67
A00207,Infrastructure,36
A00207,Database,73
A00207,Analytics & Data,80
A00207,AI & ML,90
A00207,Security,77
A00207,Applications,99
A00207,Integration,91
A00208,Infrastructure,13
A00208,Database,33
A00208,Analytics & Data,63
A00208,AI & ML,23
A00208,Security,34
A00208,Applications,20
A00208,Integration,24
A00209,Infrastructure,51
A00209,Database,49
A00209,Analytics & Data,50
A00209,AI & ML,59
A00209,Security,55
A00209,Applications,92
A00209,Integration,77
A00210,Infrastructure,81
A00210,Database,81
A00210,Analytics & Data,80
A00210,AI & ML,84
A00210,Security,78
A00210,Applications,80
A00210,Integration,76
A00211,Infrastructure,30
A00211,Database,80
A00211,Analytics & Data,54
A00211,AI & ML,63
A00211,Security,58
A00211,Applications,72
A00211,Integration,34
A00212,Infrastructure,79
A00212,Database,30
A00212,Analytics & Data,99
A00212,AI & ML,88
A00212,Security,79
A00212,Applications,81
A00212,Integration,59
A00213,Infrastructure,22
A00213,Database,79
A00213,Analytics & Data,87
A00213,AI & ML,94
A00213,Security,85
A00213,Applications,70
A00213,Integration,82
A00214,Infrastructure,57
A00214,Database,88
A00214,Analytics & Data,97
A00214,AI & ML,56
A00214,Security,41
A00214,Applications,87
A00214,Integration,86
A00215,Infrastructure,99
A00215,Database,88
A00215,Analytics & Data,45
A00215,AI & ML,100
A00215,Security,93
A00215,Applications,61
A00215,Integration,81
A00216,Infrastructure,97
A00216,Database,100
A00216,Analytics & Data,76
A00216,AI & ML,100
A00216,Security,85
A00216,Applications,99
A00216,Integration,78
A00217,Infrastructure,89
A00217,Database,86
A00217,Analytics & Data,79
A00217,AI & ML,84
A00217,Security,100
A00217,Applications,100
A00217,Integration,87
A00218,Infrastructure,27
A00218,Database,78
A00218,Analytics & Data,80
A00218,AI & ML,76
A00218,Security,97
A00218,Applications,72
A00218,Integration,84
A00219,Infrastructure,25
A00219,Database,36
A00219,Analytics & Data,32
A00219,AI & ML,28
A00219,Security,65
A00219,Applications,17
A00219,Integration,18
A00220,Infrastructure,78
A00220,Database,82
A00220,Analytics & Data,71
A00220,AI & ML,61
A00220,Security,54
A00220,Applications,51
A00220,Integration,60
A00221,Infrastructure,93
A00221,Database,82
A00221,Analytics & Data,21
A00221,AI & ML,78
A00221,Security,94
A00221,Applications,11
A00221,Integration,69
A00222,Infrastructure,100
A00222,Database,97
A00222,Analytics & Data,89
A00222,AI & ML,99
A00222,Security,56
A00222,Applications,98
A00222,Integration,37
A00223,Infrastructure,32
A00223,Database,39
A00223,Analytics & Data,13
A00223,AI & ML,31
A00223,Security,34
A00223,Applications,26
A00223,Integration,17
A00224,Infrastructure,82
A00224,Database,77
A00224,Analytics & Data,62
A00224,AI & ML,49
A00224,Security,21
A00224,Applications,45
A00224,Integration,54
A00225,Infrastructure,63
A00225,Database,30
A00225,Analytics & Data,85
A00225,AI & ML,65
A00225,Security,67
A00225,Applications,82
A00225,Integration,49
A00226,Infrastructure,11
A00226,Database,51
A00226,Analytics & Data,22
A00226,AI & ML,18
A00226,Security,23
A00226,Applications,67
A00226,Integration,30
A00227,Infrastructure,12
A00227,Database,55
A00227,Analytics & Data,78
A00227,AI & ML,90
A00227,Security,84
A00227,Applications,13
A00227,Integration,68
A00228,Infrastructure,64
A00228,Database,90
A00228,Analytics & Data,26
A00228,AI & ML,98
A00228,Security,91
A00228,Applications,88
A00228,Integration,90
A00229,Infrastructure,62
A00229,Database,72
A00229,Analytics & Data,65
A00229,AI & ML,92
A00229,Security,100
A00229,Applications,89
A00229,Integration,85
A00230,Infrastructure,37
A00230,Database,55
A00230,Analytics & Data,60
A00230,AI & ML,92
A00230,Security,70
A00230,Applications,97
A00230,Integration,54
A00231,Infrastructure,65
A00231,Database,99
A00231,Analytics & Data,69
A00231,AI & ML,84
A00231,Security,82
A00231,Applications,48
A00231,Integration,60
A00232,Infrastructure,72
A00232,Database,71
A00232,Analytics & Data,60
A00232,AI & ML,73
A00232,Security,68
A00232,Applications,67
A00232,Integration,79
A00233,Infrastructure,22
A00233,Database,54
A00233,Analytics & Data,91
A00233,AI & ML,57
A00233,Security,61
A00233,Applications,62
A00233,Integration,37
A00234,Infrastructure,69
A00234,Database,91
A00234,Analytics & Data,93
A00234,AI & ML,56
A00234,Security,93
A00234,Applications,97
A00234,Integration,69
A00235,Infrastructure,53
A00235,Database,99
A00235,Analytics & Data,87
A00235,AI & ML,97
A00235,Security,93
A00235,Applications,47
A00235,Integration,87
A00236,Infrastructure,85
A00236,Database,99
A00236,Analytics & Data,89
A00236,AI & ML,71
A00236,Security,78
A00236,Applications,81
A00236,Integration,47
A00237,Infrastructure,58
A00237,Database,17
A00237,Analytics & Data,69
A00237,AI & ML,69
A00237,Security,48
A00237,Applications,73
A00237,Integration,68
A00238,Infrastructure,94
A00238,Database,82
A00238,Analytics & Data,99
A00238,AI & ML,98
A00238,Security,98
A00238,Applications,93
A00238,Integration,99
A00239,Infrastructure,83
A00239,Database,31
A00239,Analytics & Data,39
A00239,AI & ML,41
A00239,Security,27
A00239,Applications,27
A00239,Integration,33
A00240,Infrastructure,93
A00240,Database,77
A00240,Analytics & Data,16
A00240,AI & ML,49
A00240,Security,46
A00240,Applications,50
A00240,Integration,64
A00241,Infrastructure,99
A00241,Database,87
A00241,Analytics & Data,45
A00241,AI & ML,78
A00241,Security,84
A00241,Applications,87
A00241,Integration,91
A00242,Infrastructure,57
A00242,Database,35
A00242,Analytics & Data,94
A00242,AI & ML,17
A00242,Security,72
A00242,Applications,64
A00242,Integration,90
A00243,Infrastructure,20
A00243,Database,88
A00243,Analytics & Data,60
A00243,AI & ML,40
A00243,Security,64
A00243,Applications,71
A00243,Integration,57
A00244,Infrastructure,81
A00244,Database,80
A00244,Analytics & Data,85
A00244,AI & ML,53
A00244,Security,69
A00244,Applications,54
A00244,Integration,46
A00245,Infrastructure,97
A00245,Database,80
A00245,Analytics & Data,93
A00245,AI & ML,98
A00245,Security,99
A00245,Applications,86
A00245,Integration,99
A00246,Infrastructure,25
A00246,Database,79
A00246,Analytics & Data,30
A00246,AI & ML,34
A00246,Security,35
A00246,Applications,18
A00246,Integration,41
A00247,Infrastructure,28
A00247,Database,78
A00247,Analytics & Data,99
A00247,AI & ML,99
A00247,Security,99
A00247,Applications,76
A00247,Integration,100
A00248,Infrastructure,100
A00248,Database,56
A00248,Analytics & Data,100
A00248,AI & ML,45
A00248,Security,98
A00248,Applications,98
A00248,Integration,100
A00249,Infrastructure,59
A00249,Database,78
A00249,Analytics & Data,37
A00249,AI & ML,99
A00249,Security,83
A00249,Applications,93
A00249,Integration,51
A00250,Infrastructure,89
A00250,Database,73
A00250,Analytics & Data,48
A00250,AI & ML,65
A00250,Security,10
A00250,Applications,64
A00250,Integration,62
A00251,Infrastructure,100
A00251,Database,98
A00251,Analytics & Data,97
A00251,AI & ML,14
A00251,Security,91
A00251,Applications,82
A00251,Integration,72
A00252,Infrastructure,61
A00252,Database,36
A00252,Analytics & Data,51
A00252,AI & ML,53
A00252,Security,21
A00252,Applications,80
A00252,Integration,67
A00253,Infrastructure,97
A00253,Database,99
A00253,Analytics & Data,55
A00253,AI & ML,97
A00253,Security,66
A00253,Applications,93
A00253,Integration,91
A00254,Infrastructure,72
A00254,Database,35
A00254,Analytics & Data,16
A00254,AI & ML,35
A00254,Security,55
A00254,Applications,70
A00254,Integration,29
A00255,Infrastructure,28
A00255,Database,33
A00255,Analytics & Data,27
A00255,AI & ML,30
A00255,Security,19
A00255,Applications,12
A00255,Integration,50
A00256,Infrastructure,97
A00256,Database,57
A00256,Analytics & Data,65
A00256,AI & ML,83
A00256,Security,86
A00256,Applications,87
A00256,Integration,84
A00257,Infrastructure,98
A00257,Database,88
A00257,Analytics & Data,60
A00257,AI & ML,89
A00257,Security,84
A00257,Applications,83
A00257,Integration,89
A00258,Infrastructure,12
A00258,Database,58
A00258,Analytics & Data,13
A00258,AI & ML,10
A00258,Security,55
A00258,Applications,60
A00258,Integration,61
A00259,Infrastructure,12
A00259,Database,48
A00259,Analytics & Data,39
A00259,AI & ML,29
A00259,Security,19
A00259,Applications,38
A00259,Integration,33
A00260,Infrastructure,71
A00260,Database,80
A00260,Analytics & Data,50
A00260,AI & ML,98
A00260,Security,78
A00260,Applications,83
A00260,Integration,93
A00261,Infrastructure,22
A00261,Database,38
A00261,Analytics & Data,87
A00261,AI & ML,28
A00261,Security,47
A00261,Applications,39
A00261,Integration,62
A00262,Infrastructure,77
A00262,Database,89
A00262,Analytics & Data,49
A00262,AI & ML,46
A00262,Security,66
A00262,Applications,49
A00262,Integration,24
A00263,Infrastructure,49
A00263,Database,77
A00263,Analytics & Data,84
A00263,AI & ML,49
A00263,Security,88
A00263,Applications,73
A00263,Integration,97
A00264,Infrastructure,100
A00264,Database,100
A00264,Analytics & Data,84
A00264,AI & ML,98
A00264,Security,40
A00264,Applications,100
A00264,Integration,97
A00265,Infrastructure,88
A00265,Database,61
A00265,Analytics & Data,59
A00265,AI & ML,84
A00265,Security,58
A00265,Applications,68
A00265,Integration,71
A00266,Infrastructure,33
A00266,Database,36
A00266,Analytics & Data,20
A00266,AI & ML,78
A00266,Security,12
A00266,Applications,72
A00266,Integration,41
A00267,Infrastructure,24
A00267,Database,100
A00267,Analytics & Data,59
A00267,AI & ML,76
A00267,Security,80
A00267,Applications,82
A00267,Integration,86
A00268,Infrastructure,55
A00268,Database,93
A00268,Analytics & Data,18
A00268,AI & ML,89
A00268,Security,72
A00268,Applications,54
A00268,Integration,22
A00269,Infrastructure,27
A00269,Database,30
A00269,Analytics & Data,65
A00269,AI & ML,83
A00269,Security,33
A00269,Applications,30
A00269,Integration,16
A00270,Infrastructure,76
A00270,Database,53
A00270,Analytics & Data,57
A00270,AI & ML,19
A00270,Security,53
A00270,Applications,56
A00270,Integration,54
A00271,Infrastructure,46
A00271,Database,38
A00271,Analytics & Data,15
A00271,AI & ML,39
A00271,Security,24
A00271,Applications,55
A00271,Integration,25
A00272,Infrastructure,35
A00272,Database,55
A00272,Analytics & Data,14
A00272,AI & ML,87
A00272,Security,24
A00272,Applications,14
A00272,Integration,27
A00273,Infrastructure,98
A00273,Database,99
A00273,Analytics & Data,84
A00273,AI & ML,99
A00273,Security,79
A00273,Applications,99
A00273,Integration,97
A00274,Infrastructure,46
A00274,Database,15
A00274,Analytics & Data,72
A00274,AI & ML,60
A00274,Security,48
A00274,Applications,81
A00274,Integration,46
A00275,Infrastructure,25
A00275,Database,15
A00275,Analytics & Data,20
A00275,AI & ML,59
A00275,Security,29
A00275,Applications,13
A00275,Integration,76
A00276,Infrastructure,36
A00276,Database,86
A00276,Analytics & Data,39
A00276,AI & ML,33
A00276,Security,35
A00276,Applications,52
A00276,Integration,38
A00277,Infrastructure,39
A00277,Database,27
A00277,Analytics & Data,79
A00277,AI & ML,81
A00277,Security,91
A00277,Applications,99
A00277,Integration,86
A00278,Infrastructure,40
A00278,Database,24
A00278,Analytics & Data,33
A00278,AI & ML,16
A00278,Security,69
A00278,Applications,18
A00278,Integration,21
A00279,Infrastructure,98
A00279,Database,80
A00279,Analytics & Data,49
A00279,AI & ML,66
A00279,Security,79
A00279,Applications,71
A00279,Integration,64
A00280,Infrastructure,59
A00280,Database,25
A00280,Analytics & Data,94
A00280,AI & ML,33
A00280,Security,11
A00280,Applications,84
A00280,Integration,27
A00281,Infrastructure,52
A00281,Database,18
A00281,Analytics & Data,47
